candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
1625,222455446,222455446_0.json,https://github.com/codingbearcom/bear-spring-starter,UserService,application/src/main/java/com/codingbear/bss/application/service/UserService.java,production,class,False,41,getUser,5,@Transactional(readOnly = true) public,False,True,1,True,database,7,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.188,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01625_222455446_222455446_0
1630,7959279,7959279_313.json,https://github.com/jparsec/jparsec,RelationParser,jparsec-examples/src/main/java/org/jparsec/examples/sql/parser/RelationParser.java,production,class,False,144,fromClause,3,static,False,True,0,False,,7,ELIGIBLE,,maven,jparsec-examples,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,org.jparsec.examples.sql.parser.RelationParser,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,3.875,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01630_7959279_7959279_313
1635,11198387,11198387_29.json,https://github.com/mgm-tp/jfunk,ScreenCapturer,jfunk-core/src/main/java/com/mgmtp/jfunk/core/util/ScreenCapturer.java,production,,,,captureScreen,4,public static,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01635_11198387_11198387_29
1640,101477481,101477481_1.json,https://github.com/weblyzard/streaming-sparql,TsvParser,streaming-sparql/src/main/java/com/weblyzard/sparql/tsv/TsvParser.java,production,,,,parseNode,8,private static,True,True,,,,,EXCLUDED,focal_method_not_directly_testable,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01640_101477481_101477481_1
1645,42032884,42032884_84.json,https://github.com/commons-app/apps-android-commons,Page,data-client/src/main/java/org/wikipedia/page/Page.java,production,,,,isFromRestBase,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01645_42032884_42032884_84
1650,6488635,6488635_21.json,https://github.com/wuman/orientdb-android,OSimpleKeyIndexDefinition,core/src/main/java/com/orientechnologies/orient/core/index/OSimpleKeyIndexDefinition.java,production,,,,getParamCount,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01650_6488635_6488635_21
1655,18774289,18774289_6.json,https://github.com/richpl/merkletree,Leaf,src/merkletree/Leaf.java,nonstandard,,,,toString,9,public,True,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01655_18774289_18774289_6
1660,124938636,124938636_1.json,https://github.com/cloud-native-java/training,ReservationClient,oreilly-march-2018-training/day-2/section-8/reservation-client/src/main/java/com/example/reservationclient/ReservationClient.java,production,,,,getReservations,7,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.016,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01660_124938636_124938636_1
1665,36096924,36096924_24.json,https://github.com/cloudera/navigator-sdk,MClassRegistry,client/src/main/java/com/cloudera/nav/sdk/client/writer/registry/MClassRegistry.java,production,,,,validateRequiredMProperties,26,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01665_36096924_36096924_24
1670,46223235,46223235_1.json,https://github.com/QianmiOpen/weixinradio,WXBizMsgCrypt,src/main/java/qq/weixin/mp/aes/WXBizMsgCrypt.java,production,class,False,250,encrypt,32,,True,True,3,True,nondeterminism,9,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,4.219,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01670_46223235_46223235_1
1675,1072630,1072630_3.json,https://github.com/spring-projects/spring-data-graph,PathMappingIterator,spring-data-neo4j/src/main/java/org/springframework/data/neo4j/support/path/PathMappingIterator.java,production,class,False,77,mapPaths,38,public,True,True,0,False,,9,ELIGIBLE,,maven,spring-data-neo4j,junit4,6,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 6,,1,2,1,ASSERTION_FAILED,,,org.springframework.data.neo4j.support.path.PathMappingIterator,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,4.437,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01675_1072630_1072630_3
1680,49743270,49743270_9.json,https://github.com/sproutsocial/instrumentor,GaugeHealthCheck,instrumentor-core/src/main/java/com/sproutsocial/metrics/healthchecks/GaugeHealthCheck.java,production,class,False,42,check,11,@Override protected,True,True,2,False,,10,ELIGIBLE,,maven,instrumentor-core,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.sproutsocial.metrics.healthchecks.GaugeHealthCheck,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,2.578,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01680_49743270_49743270_9
1685,41892061,41892061_8.json,https://github.com/apache/fluo-recipes,TypeLayer,modules/core/src/main/java/org/apache/fluo/recipes/core/types/TypeLayer.java,production,class,False,432,wrap,3,public,False,True,1,False,,7,ELIGIBLE,,maven,modules\core,junit4,11,C:\Java-version\java-11,auto-discovered JDK 11,,1,2,1,ASSERTION_FAILED,,,org.apache.fluo.recipes.core.types.TypeLayer,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,3.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01685_41892061_41892061_8
1690,162657716,162657716_140.json,https://github.com/PlatONnetwork/client-sdk-java,Convert,utils/src/main/java/org/web3j/utils/Convert.java,production,class,False,55,fromVon,3,public static,False,True,0,False,,7,ELIGIBLE,,gradle,utils,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,8b24bcaf34753559979e6e153191a430cb6a02ab,1,2,1,COMPILE_FAILED,,,org.web3j.utils.Convert,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,15.125,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01690_162657716_162657716_140
1695,108101992,108101992_6.json,https://github.com/ubleipzig/iiif-producer,ArgParser,producer/src/main/java/de/ubleipzig/iiifproducer/producer/ArgParser.java,production,class,False,150,init,4,,False,True,0,True,filesystem,7,EXCLUDED,external_dependency_risk:filesystem,,,,,,,73d873e150ec1d469f791bee2c9f15ca42b03a05,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,66.735,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01695_108101992_108101992_6
1700,14528678,14528678_14.json,https://github.com/Teiid-Designer/komodo,ViewImpl,komodo-relational/src/main/java/org/komodo/relational/model/internal/ViewImpl.java,production,class,False,130,removeForeignKey,5,@Override public,True,True,3,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,30.922,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01700_14528678_14528678_14
1705,19060490,19060490_1.json,https://github.com/XiaoMi/chronos,ChronosClient,chronos-client/src/main/java/com/xiaomi/infra/chronos/client/ChronosClient.java,production,,,,getTimestamp,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01705_19060490_19060490_1
1710,60578004,60578004_129.json,https://github.com/artoderk/elastic-jobx,ConfigurationService,elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/config/ConfigurationService.java,production,,,,persistJobConfiguration,4,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01710_60578004_60578004_129
1715,199703640,199703640_2.json,https://github.com/orbit-legacy/orbit1,CloneHelper,actors/runtime/src/main/java/cloud/orbit/actors/cloner/CloneHelper.java,production,class,False,139,needsCloning,12,public static,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.000,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01715_199703640_199703640_2
1720,40235586,40235586_2.json,https://github.com/Krillsson/sys-API,DefaultDriveProvider,server/src/main/java/com/krillsson/sysapi/core/metrics/defaultimpl/DefaultDriveProvider.java,production,class,False,230,drives,21,@Override public,False,True,3,False,,8,ELIGIBLE,,maven,server,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,248d7b669cff723090e5f55b60c6aa4880b4c304,1,2,1,ASSERTION_FAILED,,,com.krillsson.sysapi.core.metrics.defaultimpl.DefaultDriveProvider,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,21.328,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01720_40235586_40235586_2
1725,82155862,82155862_0.json,https://github.com/ctripcorp/hermes,LeastAdjustmentMetaServerAssigningStrategy,hermes-metaserver/src/main/java/com/ctrip/hermes/metaserver/meta/LeastAdjustmentMetaServerAssigningStrategy.java,production,class,False,95,assign,26,@Override public,True,True,0,False,,9,ELIGIBLE,,maven,hermes-metaserver,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.ctrip.hermes.metaserver.meta.LeastAdjustmentMetaServerAssigningStrategy,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,5.937,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01725_82155862_82155862_0
1730,52148204,52148204_1.json,https://github.com/Fuusio/Robopupu,KeyValue,robopupu-api/src/main/java/com/robopupu/api/util/KeyValue.java,production,,,,setValue,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01730_52148204_52148204_1
1735,221245123,221245123_7.json,https://github.com/MossabTN/quarkus-microservices-poc,CategoryResource,product-service/src/main/java/io/maxilog/web/rest/CategoryResource.java,production,class,False,73,findAll,6,"@GET @Path(""/categories"") public",False,True,1,False,,7,ELIGIBLE,,maven,product-service,junit5,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,COMPILE_FAILED,,,io.maxilog.web.rest.CategoryResource,,,,,EXCLUDED,baseline,error: could not find or load main class org.apache.maven.wrapper.mavenwrappermain,3.406,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01735_221245123_221245123_7
1740,159537834,159537834_61.json,https://github.com/ExpediaGroup/stream-registry,EntityViewUpdater,state/core/src/main/java/com/expediagroup/streamplatform/streamregistry/state/EntityViewUpdater.java,production,interface,True,24,update,13,,True,True,0,False,,9,EXCLUDED,non_concrete:interface:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:interface:abstract,4.219,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01740_159537834_159537834_61
1745,40167498,40167498_115.json,https://github.com/asdf2014/yuzhouwan,QuickSortExample,yuzhouwan-hacker/src/main/java/com/yuzhouwan/hacker/algorithms/sort/QuickSortExample.java,production,,,,quickSort,8,static,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01745_40167498_40167498_115
1750,184035533,184035533_3.json,https://github.com/JetBrains/intellij-obsolete-plugins,CompassConfigParserRM,compass/src/main/java/com/jetbrains/plugins/compass/ruby/CompassConfigParserRM.java,production,,,,parse,40,@NotNull @Override public,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\184035533\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\externalizable\\documentation\\generationchain\\PresentationElementDocumentationGenerator.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\01750_184035533_184035533_3\\workspace\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\externalizable\\documentation\\generationchain\\PresentationElementDocumentationGenerator.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\184035533\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\presentation\\valueresolvers\\property\\specialcases\\SpecialCaseLiteralStringResolver.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\01750_184035533_184035533_3\\workspace\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\presentation\\valueresolvers\\property\\specialcases\\SpecialCaseLiteralStringResolver.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\184035533\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\presentation\\valueresolvers\\property\\specialcases\\SpecialCaseRangeIntegersResolver.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\01750_184035533_184035533_3\\workspace\\tapestry\\src\\main\\java\\com\\intellij\\tapestry\\core\\model\\presentation\\valueresolvers\\property\\specialcases\\SpecialCaseRangeIntegersResolver.java', '[WinError 3] The system cannot find the path specified'), ('R:\\Đồ án\\RepoGithub\\ARROW\\repos\\184035533\\tapestry\\src\\test\\java\\com\\intellij\\tapestry\\core\\model\\presentation\\valueresolvers\\property\\specialcases\\SpecialCaseLiteralStringResolverTest.java', 'R:\\Đồ án\\RepoGithub\\ARROW\\runs\\sample_selection\\distributed\\shard-4\\candidates\\01750_184035533_",41.250,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01750_184035533_184035533_3
1755,16115996,16115996_4.json,https://github.com/codingforinterviews/practice-problems,Ransom,ransom/Ransom.java,nonstandard,,,,canRansom,24,public static,True,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01755_16115996_16115996_4
1760,24765223,24765223_2.json,https://github.com/geoserver/geofence,RESTUserGroupServiceImpl,src/services/modules/rest/impl/src/main/java/org/geoserver/geofence/services/rest/impl/RESTUserGroupServiceImpl.java,production,class,False,150,insert,30,@Override public,True,True,0,False,,9,ELIGIBLE,,maven,src\services\modules\rest\impl,junit4,unknown,,no project java version detected,,1,2,1,ASSERTION_FAILED,,,org.geoserver.geofence.services.rest.impl.RESTUserGroupServiceImpl,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,3.750,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01760_24765223_24765223_2
1765,917362,917362_0.json,https://github.com/chelseyful/sudo-ku,Solve,src/sudoku/Solve.java,nonstandard,,,,Solve,2,,False,False,,,,,EXCLUDED,source_layout:nonstandard;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard;no_observable_behavior,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01765_917362_917362_0
1770,43027635,43027635_130.json,https://github.com/metanet-ci/joker,RegionRebalanceAction,joker-engine/src/main/java/cs/bilkent/joker/engine/adaptation/impl/adaptationaction/RegionRebalanceAction.java,production,,,,apply,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01770_43027635_43027635_130
1775,73634942,73634942_18.json,https://github.com/networknt/light-eventuate-4j,SnapshotTriggeringEvents,eventuate-server-jdbc/src/main/java/com/networknt/eventuate/server/jdbckafkastore/SnapshotTriggeringEvents.java,production,,,,add,12,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.032,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01775_73634942_73634942_18
1780,11395286,11395286_7.json,https://github.com/rscarberry-wa/clodhopper,ProgressHandler,clodhopper-core/src/main/java/org/battelle/clodhopper/task/ProgressHandler.java,production,,,,postIndeterminate,3,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01780_11395286_11395286_7
1785,34633211,34633211_3.json,https://github.com/raydac/j-j-jvm,JJJVMInterpreter,interpreter/src/main/java/com/igormaznitsa/jjjvm/JJJVMInterpreter.java,production,class,True,1628,invoke,26,public static,True,True,0,False,,8,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,2.203,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01785_34633211_34633211_3
1790,72735946,72735946_0.json,https://github.com/gchq/stroom-proxy,FileNameUtil,stroom-proxy-util/src/main/java/stroom/proxy/util/io/FileNameUtil.java,production,class,False,17,getBaseName,7,public static,True,True,0,False,,9,ELIGIBLE,,gradle,stroom-proxy-util,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,COMPILE_FAILED,,,stroom.proxy.util.io.FileNameUtil,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,13.329,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01790_72735946_72735946_0
1795,33385755,33385755_15.json,https://github.com/operator1/op1,CommonChunk,op1/src/main/java/com/op1/aiff/CommonChunk.java,production,class,False,219,getDescription,10,public,True,True,0,False,,10,ELIGIBLE,,maven,op1,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.op1.aiff.CommonChunk,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,41.812,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01795_33385755_33385755_15
1800,38716513,38716513_7.json,https://github.com/dkhmelenko/Varis-Android,AnsiParser,app/src/main/java/com/khmelenko/lab/varis/log/AnsiParser.java,production,class,False,93,parseText,3,public static,False,True,0,False,,8,ELIGIBLE,,gradle,app,junit4,1,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 1,,1,2,1,COMPILE_FAILED,,,com.khmelenko.lab.varis.log.AnsiParser,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,3.813,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01800_38716513_38716513_7
1805,189734293,189734293_0.json,https://github.com/Kyson/MethodCanary,MethodEvent,lib/src/main/java/cn/hikyson/methodcanary/lib/MethodEvent.java,production,,,,toString,12,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01805_189734293_189734293_0
1810,14581444,14581444_240.json,https://github.com/wisdom-framework/wisdom,ManagedScheduledExecutorServiceImpl,core/wisdom-executors/src/main/java/org/wisdom/executors/ManagedScheduledExecutorServiceImpl.java,production,class,False,142,schedule,8,@Override public synchronized,False,True,3,False,,7,ELIGIBLE,,maven,core\wisdom-executors,junit4,8,C:\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,org.wisdom.executors.ManagedScheduledExecutorServiceImpl,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,13.188,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01810_14581444_14581444_240
1815,46368934,46368934_78.json,https://github.com/rollbar/rollbar-java,RollbarFilter,rollbar-web/src/main/java/com/rollbar/web/filter/RollbarFilter.java,production,class,False,76,doFilter,10,@Override public,True,True,0,False,,9,ELIGIBLE,,gradle,rollbar-web,junit4,1,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 1,,1,2,1,COMPILE_FAILED,,,com.rollbar.web.filter.RollbarFilter,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,5.046,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01815_46368934_46368934_78
1820,18693684,18693684_12.json,https://github.com/robbypond/dashclock-facebook-extension,StatusBuilder,extension/src/main/java/com/brennasoft/facebookdashclockextension/util/StatusBuilder.java,production,class,False,45,buildCondensed,11,public,True,True,2,False,,10,ELIGIBLE,,gradle,extension,junit4,1,C:\Java-version\java-8,auto-discovered compatible JDK 8 for Java 1,,1,2,1,COMPILE_FAILED,,,com.brennasoft.facebookdashclockextension.util.StatusBuilder,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,3.468,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01820_18693684_18693684_12
1825,8599516,8599516_1.json,https://github.com/JakeWharton/salvage,RecyclingPagerAdapter,salvage/src/main/java/com/jakewharton/salvage/RecyclingPagerAdapter.java,production,,,,destroyItem,8,@Override public final,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01825_8599516_8599516_1
1830,1913648,1913648_2.json,https://github.com/threerings/tripleplay,SyncDB,core/src/main/java/tripleplay/syncdb/SyncDB.java,production,,,,getMods,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.047,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01830_1913648_1913648_2
1835,181683494,181683494_110.json,https://github.com/AxonIQ/axon-server-se,ProcessorEventPublisher,axonserver/src/main/java/io/axoniq/axonserver/component/processor/ProcessorEventPublisher.java,production,,,,splitSegment,18,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.047,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01835_181683494_181683494_110
1840,141896179,141896179_24.json,https://github.com/docfetcher/DocFetcher,PagingPdfParser,src/net/sourceforge/docfetcher/model/parse/PagingPdfParser.java,nonstandard,,,,run,27,public,True,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01840_141896179_141896179_24
1845,2474070,2474070_1.json,https://github.com/horizon-institute/artcodes-android,ExperienceParser,library/src/main/java/uk/ac/horizon/artcodes/ExperienceParser.java,production,class,False,125,createGson,13,public static,True,True,0,False,,9,ELIGIBLE,,gradle,library,junit4,18,,JDK 18 not mapped; using system default Java,,1,2,1,COMPILE_FAILED,,,uk.ac.horizon.artcodes.ExperienceParser,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,44.984,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01845_2474070_2474070_1
1850,67904710,67904710_82.json,https://github.com/emptywalker/PurchasingPlatform,WXResourceUtils,weex-0.7.0/android/sdk/src/main/java/com/taobao/weex/utils/WXResourceUtils.java,production,,,,getColor,3,public static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.016,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01850_67904710_67904710_82
1855,112291646,112291646_0.json,https://github.com/lenala/azure-gradle-plugins,AzureFunctionsPlugin,azure-functions-gradle-plugin/src/main/java/lenala/azure/gradle/functions/AzureFunctionsPlugin.java,production,,,,apply,4,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01855_112291646_112291646_0
1860,68626098,68626098_1.json,https://github.com/gdgibadan/QwizzMVP,HomePresenter,app/src/main/java/com/ibadan/gdg/qwizzmvp/Home/HomePresenter.java,production,,,,onShowHighscores,4,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01860_68626098_68626098_1
1865,3175956,3175956_0.json,https://github.com/samaxes/java-ee-testing,HelloWorld,ejb31-embeddable/src/main/java/com/samaxes/embeddable/example/HelloWorld.java,production,class,False,25,hello,3,public,False,True,0,False,,8,ELIGIBLE,,maven,ejb31-embeddable,testng,unknown,,no project java version detected,,1,2,1,ASSERTION_FAILED,,,com.samaxes.embeddable.example.HelloWorld,,,,,EXCLUDED,baseline,constituent[4]: file:/c:<path>,2.235,R:\Đồ án\RepoGithub\ARROW\runs\sample_selection\distributed\shard-4\candidates\01865_3175956_3175956_0
