candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
1543,122583771,122583771_0.json,https://github.com/lagom/lagom-java-sbt-chirper-example,ChirpTimelineEntity,chirp-impl/src/main/java/sample/chirper/chirp/impl/ChirpTimelineEntity.java,production,,,,addChirp,6,private,False,True,,,,,EXCLUDED,focal_method_not_directly_testable,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable,0.016,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01543_122583771_122583771_0
1548,49798885,49798885_100.json,https://github.com/yam655/blacken,CursesLikeAPI,core/src/main/java/com/googlecode/blacken/terminal/CursesLikeAPI.java,production,,,,overlaych,5,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01548_49798885_49798885_100
1553,80192374,80192374_0.json,https://github.com/MindorksOpenSource/android-mvp-architecture,LoginPresenter,app/src/main/java/com/mindorks/framework/mvp/ui/login/LoginPresenter.java,production,,,,onServerLoginClick,51,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01553_80192374_80192374_0
1558,10617959,10617959_2.json,https://github.com/ZionSoft/Obadiah,VerseHelper,obadiah/src/main/java/net/zionsoft/obadiah/biblereading/verse/VerseHelper.java,production,class,False,63,indexToPosition,15,static,True,True,0,False,,10,ELIGIBLE,,gradle,obadiah,junit4,1,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\Java-version\java-8,auto-discovered compatible JDK 8 for Java 1,,1,2,1,BUILD_TIMEOUT,,,net.zionsoft.obadiah.biblereading.verse.VerseHelper,,,,,EXCLUDED,baseline,build timeout,961.437,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01558_10617959_10617959_2
1563,47607561,47607561_210.json,https://github.com/apache/metron,ComparisonOperatorsEvaluator,metron-stellar/stellar-common/src/main/java/org/apache/metron/stellar/common/evaluators/ComparisonOperatorsEvaluator.java,production,,,,evaluate,12,@Override public,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\47607561\\metron-analytics\\metron-profiler-client\\src\\main\\java\\org\\apache\\metron\\profiler\\client\\window\\generated\\WindowBaseListener.java', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01563_47607561_47607561_210\\workspace\\metron-analytics\\metron-profiler-client\\src\\main\\java\\org\\apache\\metron\\profiler\\client\\window\\generated\\WindowBaseListener.java', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01563_47607561_47607561_210\\\\workspace\\\\metron-analytics\\\\metron-profiler-client\\\\src\\\\main\\\\java\\\\org\\\\apache\\\\metron\\\\profiler\\\\client\\\\window\\\\generated\\\\WindowBaseListener.java'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\47607561\\metron-analytics\\metron-profiler-client\\src\\main\\java\\org\\apache\\metron\\profiler\\client\\window\\predicates\\DateSpecifierPredicate.java', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01563_47607561_47607561_210\\workspace\\metron-analytics\\metron-profiler-client\\src\\main\\java\\org\\apache\\metron\\profiler\\client\\window\\predicates\\DateSpecifierPredicate.java', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01563_47607561_47607561_210\\\\workspace\\\\metron-analytics\\\\metron-profiler-client\\\\src\\\\main\\\\java\\\\org\\\\apache\\\\metron\\\\profiler\\\\client\\\\window\\\\predicates\\\\DateSpecifierPredicate.java'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\47607561\\metron-analytics\\metron-profiler-client\\src\\main\\java\\org\\apache\\metron\\profiler\\client\\window\\predicates\\HolidaysPredicate.java', 'D:\\ki",59.625,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01563_47607561_47607561_210
1568,56258575,56258575_26.json,https://github.com/smartcat-labs/cassandra-diagnostics,StatusModule,cassandra-diagnostics-core/src/main/java/io/smartcat/cassandra/diagnostics/module/status/StatusModule.java,production,,,,stop,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01568_56258575_56258575_26
1573,159519764,159519764_7.json,https://github.com/SAP-samples/cloud-application-security-sample,AdvertisementService,spring-security-acl/src/main/java/com/sap/cp/appsec/services/AdvertisementService.java,production,,,,deleteById,4,"@PreAuthorize(""hasPermission(#id, 'com.sap.cp.appsec.domain.Advertisement', 'administration')"") @Transactional public",False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01573_159519764_159519764_7
1578,54370839,54370839_4.json,https://github.com/vert-x3/vertx-service-discovery,KubernetesServiceImporter,vertx-service-discovery-bridge-kubernetes/src/main/java/io/vertx/servicediscovery/kubernetes/KubernetesServiceImporter.java,production,,,,createRecord,27,static,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\54370839\\vertx-service-discovery\\src\\test\\java\\io\\vertx\\servicediscovery\\impl\\DefaultServiceDiscoveryBackendClusteredWithLocalPropertyTest.java', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01578_54370839_54370839_4\\workspace\\vertx-service-discovery\\src\\test\\java\\io\\vertx\\servicediscovery\\impl\\DefaultServiceDiscoveryBackendClusteredWithLocalPropertyTest.java', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01578_54370839_54370839_4\\\\workspace\\\\vertx-service-discovery\\\\src\\\\test\\\\java\\\\io\\\\vertx\\\\servicediscovery\\\\impl\\\\DefaultServiceDiscoveryBackendClusteredWithLocalPropertyTest.java'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\54370839\\vertx-service-discovery-backend-consul\\src\\main\\resources\\META-INF\\services\\io.vertx.servicediscovery.spi.ServiceDiscoveryBackend', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01578_54370839_54370839_4\\workspace\\vertx-service-discovery-backend-consul\\src\\main\\resources\\META-INF\\services\\io.vertx.servicediscovery.spi.ServiceDiscoveryBackend', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01578_54370839_54370839_4\\\\workspace\\\\vertx-service-discovery-backend-consul\\\\src\\\\main\\\\resources\\\\META-INF\\\\services\\\\io.vertx.servicediscovery.spi.ServiceDiscoveryBackend'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\54370839\\vertx-service-discovery-backend-redis\\src\\test\\java\\io\\vertx\\servicediscovery\\backend\\redis\\RedisBackendConfiguredInJsonTest.java', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample",4.953,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01578_54370839_54370839_4
1583,213825606,213825606_3.json,https://github.com/tianheframe/zuul-2.1.5,ZuulFiltersModule,zuul-core/src/main/java/com/netflix/zuul/init/ZuulFiltersModule.java,production,,,,findClassNames,32,@VisibleForTesting,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/tianheframe/zuul-2.1.5', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\213825606']' returned non-zero exit status 4294967295.",527.468,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01583_213825606_213825606_3
1588,4376619,4376619_5.json,https://github.com/acogoluegnes/Spring-Batch-in-Action,BeanValidationValidator,sbia/ch07/src/main/java/com/manning/sbia/ch07/validation/BeanValidationValidator.java,production,class,False,36,validate,6,public,True,True,0,False,,9,ELIGIBLE,,maven,sbia\ch07,junit4,unknown,,no project java version detected,,1,2,1,ASSERTION_FAILED,,,com.manning.sbia.ch07.validation.BeanValidationValidator,,,,,EXCLUDED,baseline,[info] build failure,391.438,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01588_4376619_4376619_5
1593,114698912,114698912_0.json,https://github.com/dzavalishin/mqtt_udp,TopicFilter,lang/java/src/main/java/ru/dz/mqtt_udp/TopicFilter.java,production,class,False,71,test,58,@Override public,True,True,1,False,,10,ELIGIBLE,,maven,lang\java,junit4,8,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\Java-version\java-8,auto-discovered JDK 8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,ru.dz.mqtt_udp.TopicFilter,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,68.657,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01593_114698912_114698912_0
1598,233941256,233941256_126.json,https://github.com/Joshua-Bonner/OpenZ,Helper,zip_files/graphhopper-master/api/src/main/java/com/graphhopper/util/Helper.java,production,,,,getLocale,11,public static,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\233941256\\zip_files\\graphhopper-master\\reader-osm\\src\\test\\resources\\com\\graphhopper\\reader\\osm\\test-multi-profile-turn-restrictions.xml', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01598_233941256_233941256_126\\workspace\\zip_files\\graphhopper-master\\reader-osm\\src\\test\\resources\\com\\graphhopper\\reader\\osm\\test-multi-profile-turn-restrictions.xml', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01598_233941256_233941256_126\\\\workspace\\\\zip_files\\\\graphhopper-master\\\\reader-osm\\\\src\\\\test\\\\resources\\\\com\\\\graphhopper\\\\reader\\\\osm\\\\test-multi-profile-turn-restrictions.xml'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\233941256\\zip_files\\graphhopper-master\\reader-osm\\src\\test\\resources\\com\\graphhopper\\reader\\osm\\test-multiple-conditional-turn-restrictions.xml', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01598_233941256_233941256_126\\workspace\\zip_files\\graphhopper-master\\reader-osm\\src\\test\\resources\\com\\graphhopper\\reader\\osm\\test-multiple-conditional-turn-restrictions.xml', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01598_233941256_233941256_126\\\\workspace\\\\zip_files\\\\graphhopper-master\\\\reader-osm\\\\src\\\\test\\\\resources\\\\com\\\\graphhopper\\\\reader\\\\osm\\\\test-multiple-conditional-turn-restrictions.xml'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\233941256\\zip_files\\mapsforge-master\\mapsforge-map\\src\\main\\java\\org\\mapsforge\\map\\rendertheme\\renderinstruction\\RenderInstruction.java', 'D:\\ki9\\SEP490\\ArrowCod",80.844,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01598_233941256_233941256_126
1603,48260005,48260005_0.json,https://github.com/cketti/EmailIntentBuilder,EmailIntentBuilder,library/src/main/java/de/cketti/mailto/EmailIntentBuilder.java,production,class,False,294,from,4,@NotNull public static,False,True,1,True,framework_context,6,EXCLUDED,external_dependency_risk:framework_context;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:framework_context;testability_score_below_7,2.625,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01603_48260005_48260005_0
1608,14176513,14176513_3.json,https://github.com/INRIA/spoon,SpoonCodeInstrument,spoon-visualisation/src/main/java/spoon/visualisation/instrument/SpoonCodeInstrument.java,production,,,,getDirectSpoonInterfaces,5,,True,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.031,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01608_14176513_14176513_3
1613,89198062,89198062_19.json,https://github.com/javaee/glassfish-corba,Main,rmic/src/main/java/org/glassfish/rmic/Main.java,production,class,False,757,displayErrors,7,,True,True,2,True,filesystem|nondeterminism,7,EXCLUDED,external_dependency_risk:filesystem|nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem|nondeterminism,56.016,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01613_89198062_89198062_19
1618,87840586,87840586_34.json,https://github.com/Apogee-Research/STAC,DijkstraOneToMany,Engagement_Challenges/Engagement_4/tour_planner/source/core/src/main/java/com/graphhopper/routing/DijkstraOneToMany.java,production,,,,calcPath,7,@Override public,False,True,,,,,ELIGIBLE,,,,,,,,,2,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\87840586\\Engagement_Challenges\\Engagement_2\\blogger\\source\\java-plugin\\src\\main\\resources\\META-INF\\services\\fi.iki.elonen.WebServerPluginInfo', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01618_87840586_87840586_34\\workspace\\Engagement_Challenges\\Engagement_2\\blogger\\source\\java-plugin\\src\\main\\resources\\META-INF\\services\\fi.iki.elonen.WebServerPluginInfo', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01618_87840586_87840586_34\\\\workspace\\\\Engagement_Challenges\\\\Engagement_2\\\\blogger\\\\source\\\\java-plugin\\\\src\\\\main\\\\resources\\\\META-INF\\\\services\\\\fi.iki.elonen.WebServerPluginInfo'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\87840586\\Engagement_Challenges\\Engagement_2\\blogger\\source\\javawebapplication\\src\\main\\resources\\static\\favicon\\android-chrome-144x144.png', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01618_87840586_87840586_34\\workspace\\Engagement_Challenges\\Engagement_2\\blogger\\source\\javawebapplication\\src\\main\\resources\\static\\favicon\\android-chrome-144x144.png', ""[Errno 2] No such file or directory: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01618_87840586_87840586_34\\\\workspace\\\\Engagement_Challenges\\\\Engagement_2\\\\blogger\\\\source\\\\javawebapplication\\\\src\\\\main\\\\resources\\\\static\\\\favicon\\\\android-chrome-144x144.png'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\87840586\\Engagement_Challenges\\Engagement_2\\blogger\\source\\javawebapplication\\src\\main\\resources\\static\\favicon\\android-chrome-192x192.png', 'D:\\ki9\\SEP490\\ArrowCode\\ARR",784.766,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01618_87840586_87840586_34
1623,112941183,112941183_28.json,https://github.com/hzfengjian/rocketmq_trans_message,TopicRouteSubCommand,tools/src/main/java/org/apache/rocketmq/tools/command/topic/TopicRouteSubCommand.java,production,,,,execute,16,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.016,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01623_112941183_112941183_28
1628,43569889,43569889_0.json,https://github.com/BMF-RKSV-Technik/at-registrierkassen-mustercode,CryptoUtil,regkassen-common/src/main/java/at/asitplus/regkassen/common/util/CryptoUtil.java,production,,,,getLong,3,static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.062,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01628_43569889_43569889_0
1633,36044977,36044977_12.json,https://github.com/automenta/spimedb,Track,core/src/main/java/spimedb/util/geom/geodesic/Track.java,production,class,True,347,weightedAverage,10,public,True,True,2,False,,9,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,12.625,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01633_36044977_36044977_12
1638,10311319,10311319_13.json,https://github.com/OpenHFT/Java-Lang,DirectSerializationFilter,lang-sandbox/src/main/java/net/openhft/lang/io/serialization/direct/DirectSerializationFilter.java,production,class,False,43,stopAtFirstIneligibleField,13,public static,True,True,0,False,,10,ELIGIBLE,,maven,lang-sandbox,junit4,8,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\Java-version\java-8,auto-discovered JDK 8,,1,2,1,RUNTIME_FAILED,,,net.openhft.lang.io.serialization.direct.DirectSerializationFilter,,,,,EXCLUDED,baseline,downloading from central: https:/<path>,17.641,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01638_10311319_10311319_13
1643,13736359,13736359_2.json,https://github.com/googleads/aw-reporting,JaxWsProxySelector,aw-reporting/src/main/java/com/google/api/ads/adwords/awreporting/proxy/JaxWsProxySelector.java,production,,,,select,28,@Override public,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/googleads/aw-reporting', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\13736359']' returned non-zero exit status 128.",10.234,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01643_13736359_13736359_2
1648,69459090,69459090_27.json,https://github.com/Netcentric/vault-upgrade-hook,UpgradeStatus,vault-upgrade-hook/src/main/java/biz/netcentric/vlt/upgrade/UpgradeStatus.java,production,,,,update,7,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.015,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01648_69459090_69459090_27
1653,104787715,104787715_77.json,https://github.com/salesforce/dockerfile-image-update,GitHubPullRequestSender,dockerfile-image-update/src/main/java/com/salesforce/dockerfileimageupdate/process/GitHubPullRequestSender.java,production,class,False,122,forkRepositoriesFoundAndGetPathToDockerfiles,40,public,True,True,2,False,,9,ELIGIBLE,,maven,dockerfile-image-update,testng,11,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\Java-version\java-11,auto-discovered JDK 11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.salesforce.dockerfileimageupdate.process.GitHubPullRequestSender,True,TOOL_ERROR,,,EXCLUDED,probe_target,[Errno 2] No such file or directory: 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01653_104787715_104787715_77\\workspace\\dockerfile-image-update\\target\\surefire-reports\\TEST-com.salesforce.dockerfileimageupdate.process.GitHubPullRequestSenderTest_5d2a75ad.xml',138.282,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01653_104787715_104787715_77
1658,19270555,19270555_0.json,https://github.com/hibernate/hibernate-demos,TagHelper,openshift/message-board/message-service/src/main/java/org/hibernate/demo/message/post/core/service/TagHelper.java,production,,,,readTagFromBody,8,public static,True,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,"Error: [('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\19270555\\hibernate-ogm\\nosql-with-hibernate-ogm-101\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\src\\main\\java\\org\\hibernate', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01658_19270555_19270555_0\\workspace\\hibernate-ogm\\nosql-with-hibernate-ogm-101\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\src\\main\\java\\org\\hibernate', ""[WinError 206] The filename or extension is too long: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01658_19270555_19270555_0\\\\workspace\\\\hibernate-ogm\\\\nosql-with-hibernate-ogm-101\\\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\\\src\\\\main\\\\java\\\\org\\\\hibernate'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\19270555\\hibernate-ogm\\nosql-with-hibernate-ogm-101\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\src\\main\\resources\\META-INF', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\distributed\\shard-2\\candidates\\01658_19270555_19270555_0\\workspace\\hibernate-ogm\\nosql-with-hibernate-ogm-101\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\src\\main\\resources\\META-INF', ""[WinError 206] The filename or extension is too long: 'D:\\\\ki9\\\\SEP490\\\\ArrowCode\\\\ARROW-paper\\\\ARROW\\\\runs\\\\sample_selection\\\\distributed\\\\shard-2\\\\candidates\\\\01658_19270555_19270555_0\\\\workspace\\\\hibernate-ogm\\\\nosql-with-hibernate-ogm-101\\\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\\\src\\\\main\\\\resources\\\\META-INF'""), ('D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\repos\\19270555\\hibernate-ogm\\nosql-with-hibernate-ogm-101\\hibernate-ogm-demo-nosql-with-hibernate-ogm-101-part-1\\src\\test\\java\\org\\hibernate', 'D:\\ki9\\SEP490\\ArrowCode\\ARROW-paper\\ARROW\\runs\\sample_selection\\dist",14.813,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01658_19270555_19270555_0
1663,107785408,107785408_1.json,https://github.com/readlearncode/JSON-framework-comparison,RuntimeSampler,gson/src/main/java/com/readlearncode/mapping/customised/runtime/RuntimeSampler.java,production,class,False,38,gsonBuilder,24,public static,True,True,0,False,,10,ELIGIBLE,,maven,gson,junit4,8,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\Java-version\java-8,auto-discovered JDK 8,,1,2,1,ASSERTION_FAILED,,,com.readlearncode.mapping.customised.runtime.RuntimeSampler,,,,,EXCLUDED,baseline,"failure:org.junit.comparisonfailure:expected:<""{[ ""byteprimitive"": 0, ""shortprimitive"": 0, ""charprimitive"": ""\u0000"", ""intprimitive"": 0, ""longprimitive"": 0, ""floatprimitive"": 0.0, ""doubleprimitive"": 0.0, ""aboolean"": false, ""bytewrapper"": 0, ""shortwrapper"": 0, ""charwrapper"": ""\u0000"", ""intwrapper"": 0",16.891,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01663_107785408_107785408_1
1668,118866992,118866992_0.json,https://github.com/livgo/livgo-cloud-master,HttpClient,livgo-cloud-common/src/main/java/com/livgo/cloud/common/util/http/HttpClient.java,production,class,False,278,get,13,public static,True,True,0,True,network,9,EXCLUDED,external_dependency_risk:network,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network,8.015,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01668_118866992_118866992_0
1673,103259097,103259097_3.json,https://github.com/JSpiner/ZeplinDiff,LoginPresenter,ZeplinDiff/app/src/main/java/net/jspiner/zeplindiff/ui/login/LoginPresenter.java,production,,,,onLoginButtonClicked,8,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.031,D:\ki9\SEP490\ArrowCode\ARROW-paper\ARROW\runs\sample_selection\distributed\shard-2\candidates\01673_103259097_103259097_3
