candidate_rank,project_id,sample_file,sample_sha256,sample_bytes
1703,153061118,153061118_6.json,db7c185fb135e1726592180008fd1331bd4767af2986512a62c84c0ae7d5bf22,27638
1704,56735986,56735986_6.json,5175f2ea85e850f8c39cca9777a878e67eae4ed43a338e910d8797df13c214ca,8933
1705,19060490,19060490_1.json,74d05522f7e764cb3de976b366b91b837cea57eedb130d1574725a1726442d94,6453
1706,136723677,136723677_3.json,90acf49cfe288c3b157fba40f45dc879ea2bfbfa9bcfe3df26abd037e87d7bb3,4172
1707,105269391,105269391_2.json,75c70e916a030e480fe45074cf6a7de6b293d16748cc3f24c4dce5e6f53253a1,6000
1708,133047162,133047162_1.json,a6cc64cf62c93d3886f4e3da53ab3b2583666879c9edf7cc807689396e2b3240,3900
1709,209630794,209630794_3.json,1b320d3f53c9cea9d7a21da4addee69dfedc8c0614bf6848531b454f4209b3c2,14887
1710,60578004,60578004_129.json,7c7655ff71b274cfc698a3ac28bd24e05a63389b5c16adb50a5ca3be1de57f7f,10055
1711,56678404,56678404_32.json,126dbbbe74e03eeb2c555ea7e37e7f93ce24c26a3609a84c666bf2a91650726f,7398
1712,1307005,1307005_0.json,baa81017da90797523956dd3e70bc789e39c0a42ea8aff0796ffea3794addf76,7936
1713,102614080,102614080_1.json,8bc3e106d9027dca8b5db465e0533062d68e76d335795d6eb5b50ad60b3fba58,6319
1714,22460817,22460817_0.json,9a9aa3ca195e51e00d8b010577987aafecb49c1259b4ad9ddd7d95eb1c01b9f1,4341
1715,199703640,199703640_2.json,ce2dc931ced758017b97c97295362bd1ccae7991ca310df0c97ec534d2a4b7b1,5384
1716,20893538,20893538_9.json,9326aaf7f4348d501371555c56f0ccc47c24c6b17595ec6015b38372bbb3febe,4871
1717,31906424,31906424_4.json,9872a18ac82915a3a26ee523fd149b2a4b6f03b1ba162088479721f7d4a1b6d2,5226
1718,73103312,73103312_7.json,ff33ce717db4653c4e6fdc9528e2a6ee28e81b86f44c07ae2d295a986dc7d785,19564
1719,190209753,190209753_5.json,66426ef312a8911af284f18690a98831b3bec4ead85ff08894e3333e514766bb,4844
1720,40235586,40235586_2.json,61241a664c530248e608cd41f68382eb1f844a9abf50ce740b344a7c6b350244,12262
1721,5551767,5551767_0.json,c09d7468bfd6d6ed42aa0f25f83156f487f02025de2dd31f158c29bd64614257,5680
1722,1100144,1100144_54.json,f01b9746bfa6f238d52846c3432cd88174bbe99dc0d0cec9b451c2619ad58ca5,6274
1723,182454442,182454442_2.json,b432e23c45cfa369525b27a9505b14ef44d7dac2e08feaad16017009614aec5f,16615
1724,122494549,122494549_12.json,1c46353c1cdc387876d1bd8dcde3f4815de5b36e275df6658bdfc6ea7de1de99,6604
1725,82155862,82155862_0.json,05ecb039b586a9fe2e38c1ad85ddf47416993e5b004bc0ab24dc17c45e5a6606,10934
1726,61879415,61879415_81.json,e1b456d37a33c173d81c13227bef026a431b99849c0b2dfac8eb654465414319,10095
1727,178922614,178922614_3.json,27fc8f1cf90856f52fb974109135b1f4f097e3bd339ac31b7b38528ddce23fd4,5369
1728,5171172,5171172_78.json,11305ada41c25543ab9a724d157681e60121882a95f58a73403416670e2e0690,12422
1729,50502309,50502309_1.json,69e44f89b48ef1f39089968da59d16bd2054316ffbcda297165296f7dcc52f5c,4864
1730,52148204,52148204_1.json,36bf2712fb529612531c86a1d8dd393e5bc2c7196b030e4c557c1523192dc92d,4555
1731,103027757,103027757_15.json,ac3e49c27c90143e39589ca3d77fb703d736f6aa8818ccd5983f0ce18b1b498d,9663
1732,185475705,185475705_7.json,8f68427d3188a5301cd3ff3ade97488f8e6021959b9406b46281c1dca6a7eb12,7210
1733,2791813,2791813_52.json,b877a9250163567c1462704e94a6df74703998483a0046af387dc31da589043b,4440
1734,643499,643499_13.json,ecfba3b2fbcfc7778c982432886955fa50cf3ada4129b6a3bf832e75cb52050f,25497
1735,221245123,221245123_7.json,4c84d3f411bb545b7a528d6b277e6693d9efa686630694c5903c8fa60aab045d,7350
1736,5258499,5258499_0.json,bc27e76ab2d79a1f52cf280a9843b268afa9719fa9d3e7e7d9abe6247ad94999,3666
1737,32935745,32935745_359.json,a9514bbf36dc0e6ff2686af1804b4dd15f76518a85e7f4bd45198206cdbdd548,15895
1738,7109191,7109191_9.json,3ac290e25efad078ddafffdee1215236a3c55350f14e6e6f871c948b7e208ce7,8556
1739,44838366,44838366_3.json,29133d73074b1f7f6e487580c71189e98af59dd296fcf22c6d5b9c2ebc7aa95f,3252
1740,159537834,159537834_61.json,2974aa0ec4e9f385ccca79bd2419acc9fb1e572895e5413043c501c6d203786c,5928
1741,1164965,1164965_92.json,770759981c0e2abf95ea8eca9b387abf9487e1ebac707854affd5cb78620c536,6344
1742,199027540,199027540_29.json,12b6966ae74ddc443d3acc8d76f37e6c00cd8f7c46a94a1f3a248e478cbe95fc,6438
1743,19980663,19980663_167.json,31f67c4ca8424f3c7022c4c1ab1bc0d15ea533c981b299ce6a44d17eeadfb5cb,15544
1744,30956938,30956938_13.json,08159695315ecc21bb96e859b2fb4567bf3beca9fe0612ee1a212a236c89c732,12023
1745,40167498,40167498_115.json,3ea5645274ff58253116457a6142f4d161d2d3b1c198daa996d1ad869fd39284,2870
1746,34813674,34813674_12.json,104279767ca95375905a677481fb488bf3b6f6818316cddc5787143d6eefcf50,3459
1747,44293742,44293742_2.json,75785bb8d5398734282c125396785beb51d42ab092cfecb90ff5ebbb65efeaa4,11190
1748,82671449,82671449_2.json,b92cfdf0ce85e1d5e7ce4a9ee1c7b1ce17f2dc9c17c7b9327b4964bf24953449,3005
1749,96480746,96480746_200.json,7caddfbd74e758cbecab362ac4a3a67a20912aff0be16d2903dc83e63ba3d5ef,4600
1750,184035533,184035533_3.json,db6634e7de7d93dfb5b81a94183f29e3f0b188dcfd94a54a005b2e96cf86d74d,5616
1751,219454065,219454065_3.json,5b4040bb61d3a96632241a327595959d487327957cd475ad9ab60c7ca529c17b,7793
1752,38092182,38092182_465.json,00c5e95e587b6da9c619613589b82421bbb66854f52fdcdb0630e1e15e42b94e,16336
1753,2304277,2304277_129.json,f2e259215b744f8df43c1ca71dedbdac88bb6fc59b2f5582ef6f92b9b005a681,8838
1754,66266995,66266995_15.json,6b03e8cc4b10a61549ce0b33a273a75564011b2ac09ee2858747b572e3ba611f,5325
1755,16115996,16115996_4.json,e53e441fa8573dc505562e515a641ade7997686c9e75a692c25bb67a77f6b376,3276
1756,69660791,69660791_3.json,e76c36a0bbc90e55f34018516155f7610df49e6d8835204342c64daf2831e557,3879
1757,23310687,23310687_13.json,af7936c68082905ba64b321808a479433143eba648bbdf086e3a47b5c6da0d4f,10802
1758,98171786,98171786_162.json,89949adcb85e19ac56501e5ebc7bb78bb6da4f62b4af05bc43ea4e6a884fd565,4124
1759,80451996,80451996_45.json,a217e88ec08c2380ecd306f604af18a13cb4861dfdef51fa2e96c2a5ffc22f5a,7186
1760,24765223,24765223_2.json,a6d12365b8109181c72cdb5e4892b7a8617953d83766c0bd43c252b415be95db,6679
1761,20433978,20433978_0.json,18617406ce3e767dade48631cd538b9d8e28396712d9019e709c411f22df1914,12023
1762,7465720,7465720_6.json,999401176e985f73c9d9b4bd6fec07bb7b6b694247fa82174713dadabeb38935,6507
1763,8059194,8059194_2.json,8fdb0f8a8ef4aa8c8157ab8599ca6109fcd06494e163b64274d559b2598181e5,2815
1764,1337797,1337797_1.json,dacf94a8c8d4ebb6ce258b7b2af753bc0803640e32466bf62f558b052977a567,5856
1765,917362,917362_0.json,4f5a0f4b0839f2bbbab3f643f1af078fe3a8301315af78d2afdc0c67b4fb2987,4296
1766,155618699,155618699_132.json,28a239501ea8ea42db4680a5743d96d5f3b8e8b70ee1f520016ae363e852a9df,7588
1767,197277844,197277844_0.json,288f30be10d6442cc648e18cb56cfd3cf3fd5cdad7fcb58e6e0382709ce95ed1,8441
1768,117088815,117088815_18.json,730e545f0bcd74816425435e8ae5a31e85713a3180ee57fe3deab9bc665d2b9e,11681
1769,17194860,17194860_13.json,0d08e11b3e0d8a2cd3539efaa1130fdbc0cb4c088c22ce38c30eddbf0b8bf6f0,4003
1770,43027635,43027635_130.json,ae2d5f49c7feb8b951b2c35ea390e707d2b08943515e6f41b161ff2299419d27,6099
1771,104398040,104398040_192.json,12985943718041544e06203fca4da612e9047ef50815f9c7df50a489b1b42e40,4096
1772,101970978,101970978_57.json,0e5660b66ca14244126e41e60449ce32f70f511a7ba042cff0aab298be6cbaac,24845
1773,163179422,163179422_6.json,e34b825acc01616f2d6e1ae985b1e6474b919f1c9d1851028a5b35096101ecdc,9418
1774,21252787,21252787_146.json,0715370ec8782544fda06d6ca2af8d43b4c99bc211086cb789a8bf8b98cc5ece,6202
1775,73634942,73634942_18.json,f2fd7dcb4d04457c296d2be1e98c2fe7d022f18957f94566704eb6e031046130,8130
1776,4805389,4805389_0.json,cba72c38d637ec442750cc2208f2e02fa476232c8e1146bbf86a085fe238f1d1,2286
1777,552448,552448_13.json,3cfdd180d6137919fcaa96491112013b873e5d4a986050f4585d2805da4509cc,5946
1778,52145597,52145597_4.json,5452a7eff4795f6fbd62beb06dd994dd62e324b82e03fd8c3a8ade0f1c85051e,6337
1779,264503046,264503046_2.json,e398b1379e6cb26566ce4ebb194d92a2e7b7c88f057c55b9c60ad53b2caa94cb,8592
1780,11395286,11395286_7.json,503bf94a53b85a9e4f7d0f9a2ec81739eb709f0b7d29eb134fd34720b0b9a70e,12678
1781,6627230,6627230_1.json,ce8df0a2c7be9d0550c60936ce5e31b265e212114d117867dcecfca782097e9e,4950
1782,90792480,90792480_1.json,9ef2e4459bb17f610d7b0b9ccc047e34051ab736468e068e43cc6ce8917bf313,8240
1783,147522483,147522483_0.json,c18599ebc218c637043fbc5ec728ddecb08d6520c8e64c558663dc296224e647,7106
1784,27207708,27207708_0.json,c8be96611816a732cfe65a443d6a9acce30bc56769df78db7610c4c58b0d6e04,4184
1785,34633211,34633211_3.json,fd4238a00864dbc91339f0375c4b2ef0e17e179e33796db140834c9460dbaa35,8071
1786,200980523,200980523_132.json,2bca5f52d8fa1871cf1f92972b2d86d0d864e99b9b6582278a7b555d8563ac58,3333
1787,208270825,208270825_15.json,407142cf21a59ab29f80a9b74760f42cc77373ee5085b1ff17c7032f0244e108,6082
1788,53940095,53940095_74.json,50a8ae8a3142956cb61fae504b39f14ddf7fafc9d8b304bf46eb4a6c5ff1cf69,14475
1789,23972840,23972840_3.json,b23036b7ab3a228a400611902b79825b4849bb8c13b25fa76958b9ced868c8df,9328
1790,72735946,72735946_0.json,7347632e004a96903891827234fcdbd71e959113c844aa65cd827dc244c8a655,2633
1791,16900555,16900555_16.json,5186c73e84f6026e35a2a9061ac448c92fcac45584f4f559a311a4f52c5b0493,5560
1792,41324285,41324285_13.json,70d1e5c0ea3cb524664bb2e3eb6c40b18bf905e81888f55c40a28a5338fe02fe,9709
1793,45644056,45644056_17.json,299ea4b4450664198bf99cd3406573a56913381a64e333caced06eeabb60e352,4836
1794,139898859,139898859_38.json,61f5ab804d8d0fa425dd33aba8d69a87c4d1ef62d66592e068fd2cc68a4e8722,6401
1795,33385755,33385755_15.json,fc8d7dbc78556bd3e159279ebd52f9e372b155e811f547b6ddba259a04f99b50,9289
1796,9617158,9617158_9.json,30103cd311f13ede2b1563c3391920a1a372f98f331bd09df54a8c6bac21dc7b,4415
1797,195077933,195077933_10.json,b5648a13e3785af46e0e3c679b90c14e4cc4e4566f3ca6d571dec0d86bb8c40c,19049
1798,124201472,124201472_0.json,014ce44267875eff5fc08757774698118450a8e16c0196e06dee845743aec408,7875
1799,119583553,119583553_2.json,827d91be91c1755c029b0985e7cf42f4fb4d32480e23d6df82de77e5999120f1,4361
1800,38716513,38716513_7.json,012c59945afc751335399b4fa87594c80ffddc8100969110a022745e2c04c299,3839
1801,150573009,150573009_1.json,3c65b3f2121498c06347b03e441b93c4a701e5cad461bb0bd2e5cf37376bd033,7672
1802,58223375,58223375_13.json,201033ad25b6a5adcb36ad73732ac63fc4d8dc5361a618489e3d1763d4ea2f54,13953
1803,56342300,56342300_1.json,cd24f1a08ed75fdd71e717c4f717f014112d1ff36ba5a0b920ce9ec915936ae6,10704
1804,2588654,2588654_35.json,615c5fd36197fc37052355c05cd939412a6fe9298fa70fad5a5eb8bbde94a351,7525
1805,189734293,189734293_0.json,5fee9101493ed41bd94fbc32cfadcf31fe9d6023b33a676f9d761589198ef2c4,4119
1806,5674787,5674787_289.json,522c7d6446e84fe4d00f0461dc6453776f0a83990d21425428465f27295c3658,30966
1807,15374337,15374337_16.json,5f1b8eb50ec3cf5f39d9a9905b61c95b693327b222518e51b245f0ac1060cfaf,13130
1808,1025574,1025574_3.json,ae02ef319e2d2fd0408768be5842da56257a5004daaabb734ba234d0f9f91b33,8557
1809,38743792,38743792_99.json,c6b6382d4a4c71bee1fb270b27a3c18db3d58f7e8fc92c2b6b9d88223c2ddcd1,8845
1810,14581444,14581444_240.json,5c8961ff850e9b25643e6365d9c748705a989140c5164e5f9a3a6f919858d2fb,10310
1811,72580689,72580689_10.json,6f6712cedf7e94c87374634f6b9dda9c15b7d10c3be246d2c346fa8828290394,30961
1812,93973957,93973957_0.json,4760dfd35a1ac813843e838cab71c564e70db7001fa84c4b6100ae320ec7da0c,9268
1813,54082630,54082630_198.json,5db93d0b83274ae7d521f1371ef639aebafff349e58076b062d8c81c24c63b8e,9541
1814,256297959,256297959_0.json,5e2fca77052fa6215de8ee01a2690f3d38c3b99c4ac45392811256df1e4da8b5,9772
1815,46368934,46368934_78.json,13b14270e8ab6fe52eb9c58f6c0c6c9304f536975735cd608ac6655def1f9d30,7112
1816,992971,992971_0.json,adb457089ae96ea6797bdde3c4a17f453cfb7030af8e3cc65c7609c70cdceed4,9682
1817,122078259,122078259_11.json,8785a99f04d2f7297e8344f94d67c0152df82a67c9d3059e648c12ca3cd9989f,8339
1818,76634121,76634121_113.json,2793d8ec396fea9cec6bc726406977bb55ca944aa192c272a9a92948989fefbd,21177
1819,24041094,24041094_29.json,54b6ab5df46983a86955c8cfd35cab401ec4411c18fe7857d4e8c36d26bfbd7e,19098
1820,18693684,18693684_12.json,5108d5143ef5e2d5d848e7017ad5330dfd46b48fd47be2f2d9ccd825592bede3,4828
1821,261970003,261970003_2.json,37d64c3a50e7c96855a12facaf8d2b3cdd9cfb8ae7b8d39fb605d47ae376ff05,7379
1822,40189580,40189580_3.json,ebd72cce4047dc56c1e4692979ba651adb4d00c0fabd7c4a309dcf5599c67a3c,9042
1823,24005183,24005183_0.json,7a2fd47e7ff10c61bd953e5b9fbec30241139eb6f12d9627f0573c86d614cfe5,3274
1824,125110164,125110164_0.json,3bf98a75e9503f61441a3143971e2bea8d9d3df6de40b88b5ae2c9cdb5bd9942,11417
1825,8599516,8599516_1.json,1e93056fb9f7f9b77e1bea263aa919d98a466121d065fc35162832dd6308fccc,7304
1826,15472368,15472368_1.json,a488505bd7479b1f7238821fc26fe5c0a5351620278e52908b03aa79a742b565,14431
1827,84506236,84506236_3.json,31f3e0afd4cee7aa7e87c9c40ba1ede135dbaa377eb2a77734d5b9ee915c0065,20571
1828,47850278,47850278_5.json,7244fa0d284abad48eaeaf7a37100766b48077687f01b2d49e44ff3f34819361,4385
1829,5380818,5380818_69.json,fb9b556def456ed21415f711e1b511ccdc8c4fd21e75347ba7e3a3c5ffcda018,3447
1830,1913648,1913648_2.json,514188c6ed1ebffbf2a303fde1d3a9021424994734f6b02feb63260910b1c439,16075
1831,81002077,81002077_113.json,ab896a16cc92dd6ff3aaa065fdd1272c441e8ff548ef54d4b5ad4970c95eb586,5697
1832,231519592,231519592_1.json,35bb0a0359d540bb6fd13e4515bf16b728ade008664e444bc1f2bad6e956085c,3720
1833,23254327,23254327_1.json,e12e874568247f7c3368440f724f6df8070dcc8b25f60b4b4e5a0fea13d536e5,9206
1834,40753051,40753051_111.json,c6931153b161752646d81152956b7f2b8f827bb63f0b57ad3e5c894f62d163db,5383
1835,181683494,181683494_110.json,b6f0f1a2fdafe7a1bd9b53e844cd92792f7da35a41fde6e8cae87f1ee6605d07,16239
1836,15695680,15695680_0.json,a6c00a5a3b30249114ee1860d2b23122df928bb891751dd29edf8f716d72b62b,5814
1837,9545480,9545480_12.json,25f10a728ba0f15f0b3858d21a50a3094119e9a16535e734cceb441ad4b4594e,16096
1838,163795687,163795687_27.json,a8494ead84e707064323385e0dafaa31771cd856efd7f1e8f76e5c2ef18b48ad,6572
1839,22835310,22835310_21.json,9c72f0c434d0ab11a60d557ebcbfd3c7288e7b63aef33f921929d1efe4ff6310,9048
1840,141896179,141896179_24.json,4d0b9817acc64516add87f1c0d69bf6d892222442a16d6fd5da6d63b0403a8bb,3823
1841,11254311,11254311_856.json,53ce8a8e9d9450fe0ef0d4693395c12ee881a212eb483a835a6490392399fe12,17839
1842,29480568,29480568_1925.json,bde1a81567897075b12f481bad0b72216a9d6b96481239eb55c5a5adb130529e,15582
1843,21636061,21636061_1.json,a0d490bc2022ac744b7e108a36eabc37ebf71a94d3ffa943ff8f461d5298619c,8821
1844,54976745,54976745_131.json,83170dc747e61c4c84de86852c9050ace8aa4736ad0fd1bd801be7860dd3f6d4,8418
1845,2474070,2474070_1.json,1f75a1c2082487bf270acb518d9b2c3ec2817dbe2dfc368f24c80c5279f08e83,2895
1846,134143184,134143184_410.json,2f2a20286fd5583f2faba74d67e09e1aba6882be9c3d3e866ec91456bfccd8af,18918
1847,56533838,56533838_1.json,3b728ee8919a2b14ccab2dca59269eaa8d917be0e7dbf6acf68bd93e642f48cd,8894
1848,8771890,8771890_13.json,a237b2da21568d2ce842609e50ec974fa230b933d1fe1c4baa9d3e92bfdf1143,8853
1849,188534881,188534881_3.json,b159bb62b5e99aa981c63d4fa5900a8a97b58f504ba113c8afa6094c9a56e85a,5151
1850,67904710,67904710_82.json,f738f9e4827bd86a1b7399391b22e72ea7103079cb4ade342fddd4fc50c4b110,3577
1851,37817790,37817790_10.json,f00a477c7263b0fbdb3ce5a642e36fcf671c191ea930c409c65ac7e1e9c1c2fc,3187
1852,80043676,80043676_148.json,e070a641db3a7a12737d75b78e4bd76d1ecb1b0141371ed1a5b70794baa07e4e,25770
1853,151435201,151435201_35.json,2d7fb6c310ab095cd4f51909b90cd9cd4ffac73b791d4c130f51387f5b217899,6681
1854,19810546,19810546_0.json,9b8fb77953799aa2e51f6a3de2a8d33b328518db8ee3f79b59b421232e2efa67,5467
1855,112291646,112291646_0.json,5dd02bd067b8872dbb522a520c19a6efde46a2cd3ace69177d2d700fc004c229,2657
1856,14660359,14660359_1.json,18efcf5da0e956b7d12554facef5a6d8b1afa28fd874ed497a0821f262654b4b,4725
1857,253269900,253269900_165.json,892cd88756e354009b8b42575cac0b7f1347e8ea9c7c4faa7e7aa1b5ce714b99,14395
1858,113585452,113585452_7.json,1a9826583da995a6ae0f5932aac97fec0fb6a0373f9c480b9446d4473c2686fa,10866
1859,157290915,157290915_7.json,ba130e7d7bc4679764d8ce1cedc6639dc0bb8577afee6d1b8e95dc3624eb5635,14794
1860,68626098,68626098_1.json,88eab7ffb1c8d0aa93d2c851be9763a66d627a05d44ebfb6ae688f7305f00570,3290
1861,64304762,64304762_1.json,fdd4f495c32af2989904a7b8ea3cd371e5b9907fc71bb03b5e94a195354bd710,8726
1862,44944683,44944683_0.json,9365618e9865badac78a85e3b60ce00b77e9ec347c8545a1d2ebc1b814a3faf1,2853
1863,4001968,4001968_1.json,09d6eabee0ab2d8c5f5d71aa35efe609dfdf08f9ff4938d127186e4263625649,5202
1864,96970120,96970120_25.json,c2908ddc2539c5921932fadc1ce99d1a971ba8f9c17699f8c8366ba2826ad348,7662
1865,3175956,3175956_0.json,b6f151217b46810f628dcc5a2885621fc36392c08eebbec0970e63bb87756c3b,2517
1866,79723681,79723681_0.json,10780b10fa8ada0725a0d5883828e92f37320b90101389ab7ebec75cd8f21a54,3909
1867,51451752,51451752_1.json,bbf7d575a9bfc9d3a50df961e624c5d45a8a72dc48b5f5ccbf8d60a84c84ddff,8718
1868,49018474,49018474_2.json,252c34a6643ccb08d4cc0872c1b64c6d29a23b6b6aa3938bebb7e14de9bb5e48,3374
1869,23257998,23257998_1.json,5eb8eb082b45b49f75a60b9e21df164f7fc7a372006903001351a24a48111818,2656
1870,11384368,11384368_56.json,172525e4c87bfebda8971580328c1f49aa5b2f3279096730adcc516c9d7c1a27,8939
1871,45705189,45705189_0.json,e806a0f20dab9b5973eeb95442e780b4abe90c7a1b43989c69cd01eee8882396,6531
1872,41633076,41633076_0.json,f7c93f8a0d7d64bdc54cdf52feeaf8cfb0750e6a9c9cad46a0bfe1a847e6fc06,7960
1873,138907954,138907954_6.json,33f3757d8f505852de1266fa028b0feda78429be2cb6a448e365362daaeb23c6,4634
1874,54905500,54905500_31.json,f827ee6cd395ae0b90c536dbb843a94e33c2fa84f32aac4f15d1453e6b5c130a,7082
1875,24049909,24049909_0.json,3d9fe581c7c0c2eecadf1ffb71ba3394703df4178d0e370aff408f382cc35cb3,7590
1876,27824737,27824737_0.json,87aa5f181c8bdac8960c9cf068309d47d8b6e3143143eeb2b6f5507c7380891f,8436
1877,102415104,102415104_3.json,00f0659d898f04303424aa69ef2757cc0a88eb9996b5c734aefe5bbd92d98a59,5511
1878,16037437,16037437_0.json,c3fc8fdf0c8e7d20cd15edd86d0b627a3b89a323badeedc02b9506bda3a4d97d,9871
1879,8595333,8595333_7.json,d17a60a1499f67ddb73e548e873550359a51e8e45a98976e5d4384b3e80a28df,7668
1880,129712230,129712230_3.json,61b7280facf71b9896682d921b2ad6cf22a5401bc60791853e3cf4f2e90019a1,4111
1881,26259891,26259891_16.json,58c42471246e46c9cdfb692f5cab2e5b6e11f7d9a5a55a04f4459f03aeec39af,7820
1882,16189524,16189524_19.json,a7d3cf61bd1282d498ef49eaa6b59a4052a7c48a51a2db0ac90624e3fc00c352,8394
1883,49445030,49445030_0.json,2f02e7ef5ad9f6bca7c5f2f5c75215087a1f44f1f580fd0ab2d993396c9445ec,5878
1884,89617755,89617755_56.json,b1736dd636fe81f648680763313ff3d2dd1707db6ff96112350b6ec63083f1d5,15502
1885,58463769,58463769_0.json,1eaae4dce1426946e6a8c3b78540cf544772e4a3a1aeda27ad417a817e528434,5706
1886,3720150,3720150_6.json,bdbb3e7b72aa028396164cdcb683a06187e6eac60919f3e6e39be09b7b008c1d,13380
1887,16404471,16404471_6.json,7127fa801a208b21043d90803ed4fe084a492d719684bda407c8f55fccb1021a,4488
1888,95081481,95081481_550.json,418f3c7bd590d1af065acdc9fdf8c84c203e98722584ab9d243e328b5a127234,27595
1889,65245890,65245890_10.json,a2e9e9d06fd4b84fc9f11ebff7a649e07c7f07b894a7ec90687ca8a2c5ac601d,13922
1890,64257587,64257587_14.json,df097169f0a51c5e2bec24f24063516eb1f5556cab6b311bf1c4c9fd1761b450,52422
1891,834344,834344_79.json,4bebca4279cf36936f415e4ab886866b492f33c61d7a4ea425742f58490504c0,11231
1892,6405716,6405716_26.json,2c838442c2386ea11063605123b88e860decf55cc86ad180be626ff2e80fee53,2292
1893,58181287,58181287_3.json,5dcd5848349f70361751bef6d86aae4f535fbca75814cfb5c2dc39e26e5939e7,8349
1894,166629127,166629127_0.json,33cd2863e7c19ef08c5f38de0e6c2629750e32bc07069bdb4099c263798a1cb4,5943
1895,34138670,34138670_0.json,073a1b84b5c7a50eaa34271235e56faa8adddd20c03d8ff3f444d03d90271b1a,4069
1896,151258081,151258081_137.json,5161bd0e27e95decc91ac88ece6f4ed07dfc7314ccb80c5ae04a5bd352c56257,6532
1897,94459145,94459145_3.json,b97b56bb5dbb189cc7b1711715efaaca8f5233e5ceb4318338b0279967a06108,18919
1898,93307435,93307435_0.json,099071d99679a837cd8b61edb372a0a2ff1902020875e9083cd446d5b7215893,3769
1899,23878754,23878754_5.json,f232b41f7ccd3e4adc43ff006f61707f9ab0ed923462bd001ed96327451278f0,5321
1900,13867926,13867926_12.json,a4f3f30428b1d1bd90a7806ae08d31c141818c567948cbcba5c624cbd53b9528,3553
1901,129493743,129493743_0.json,8362abc9c761a2bbca0df1a902c2e1e77b35590b6f70197fedd29a244b3733c4,5832
1902,16425010,16425010_9.json,657b68794d40fe1a5aa77c9c9376e8a6cc6078be14d903134f0139d28cfd2ec5,8553
1903,37632768,37632768_0.json,e37f6c93c8b2a7ee0f18d02da65f4e68a3ec975a1f8e6c5a1ab48806d5a34b2c,4669
1904,69400326,69400326_291.json,6af0c15fd4fba403cf0a4a91716c988c4721282ec128ef8ae96637cb33dd25ea,8935
1905,94646544,94646544_49.json,bf72317c33a6757255fd8a46594f237870f4a800a845c9d47831ae1b09baa35a,7015
1906,947990,947990_1.json,a1aecb7370792cd61efb278153cb6372f2eeebe79c18bd935abf8a098513cfee,6152
1907,3894929,3894929_71.json,c8f4264db65dd0107cb3d0ab94880c79dbbfe1e59718835d18af98bc7777ad2a,3582
1908,5734199,5734199_8.json,3a5eb5bfb89beb64348d6628cd3e2c40b6503abc7cf01cf277ba7bec4ee4f74d,5275
1909,60979397,60979397_7.json,0ea6e862593db28016e1f876c6f638e2532a63aa02645ceb79cf4fb0d138d220,7024
1910,54650297,54650297_46.json,656cd8b2e60ba617876fa917473a1794fcb9b12c52160cce08204ef316f4d385,5499
1911,168419532,168419532_5.json,d2dbdd88814e915d414d7e5096c32165c214ed0c179b25f395580ef3e1e304a5,2542
1912,1024699,1024699_30.json,402e16a9b678a938ccbaac920d19366b84bd661c62be507081ebb18c87cae054,3773
1913,131678192,131678192_0.json,ff52e8789f721aa732f7ef494a00ff0f3730fdc6e83836232a1aa541523d5905,5148
1914,18203743,18203743_0.json,a0fc404c9a488098098b0424a2ef281b7f7d8b2658934b8f04b8fa0e60df3689,10537
1915,129769092,129769092_170.json,7b6655c8ead885c90d28a10aeffb695f76a7f05909898634b86284b6697a17e0,17958
1916,8091481,8091481_5.json,0f0a9085bf4eaa4c72982bca73ccebc5b35517242862b42e1a256dab6bf7a17a,5780
1917,64314375,64314375_56.json,de7db860e5e10db2a965141f083636020aedf06e6f1d4c8227ba8adb523629b7,5270
1918,4327427,4327427_1.json,8289d4e25e54169de7d1073898dda396efccf86c12923e420e44acf1b0988fce,5087
1919,19482426,19482426_3.json,7bc004ff355f4901caa3a45d0ccbeaf795ddeca78eba22c676cade69af9f550c,4717
1920,23062279,23062279_644.json,480057d8c1c981ec134f6cfb829ecfea98e99f8de614645b9cc244b48d67f8f9,9750
1921,18111614,18111614_6.json,566fa520a50832bd6b793d658ce8e9da32cbd4d27ebd1ceafb47dbf2853cdea6,2488
1922,6493570,6493570_1.json,7649f63bc22ead967455593dd0e44d9d20161e8305c093d39407a981ab6b92a0,7085
1923,920690,920690_1.json,dc5f819242a6cb926431a726116b7719e0dfe5727681a38f70bed1550cc192b9,5097
1924,4026983,4026983_0.json,f49ffd2220c3a6b4bbfd1070a4ff2677472b46efbff26fd48e970a70997569b5,11203
1925,8426406,8426406_630.json,5f6f89f19dfb778d0104ca60f39761632c8943449b69b06409a6a793f2f6c593,7465
1926,11178914,11178914_7.json,9c84bd4387db6bb8ca2edbc356b06ece1eef687140b5d301f2f87fa1d5e51264,10938
1927,103989411,103989411_4.json,a9fe78243ac9bae06009eb4e2dde06c6ce688ea78e7687f58aebf3d40d57ed36,3961
1928,7220231,7220231_0.json,e7eeeaf79e99d141ede7420d44668771965fd1611bc814d01a30003d3f785d8c,14685
1929,55768282,55768282_1.json,38ab497e88877db24a1b5dd821fcf5c18d16e16c43c0e82d9c09c3879534dbd7,11993
1930,5874016,5874016_5.json,31f71c812f965b246726d3523e532ccd3a8e453328b506c29057fe340e69c975,6919
1931,23771701,23771701_0.json,16a421ef3f3da23e03925049802adafa8b09306a8701c65282bf527a6c70c71f,5810
