candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
1601,26036945,26036945_0.json,https://github.com/raycoarana/roborouter,RoboRouter,library/src/main/java/com/raycoarana/roborouter/RoboRouter.java,production,class,False,213,getInstance,6,public static,True,True,2,True,framework_context,9,EXCLUDED,external_dependency_risk:framework_context,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:framework_context,1.457,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01601_26036945_26036945_0
1606,127471055,127471055_122.json,https://github.com/printezisn/spring-boot-microservices-starter,MovieController,MovieService/src/main/java/com/printezisn/moviestore/movieservice/movie/controllers/MovieController.java,production,class,False,206,deleteMovie,10,"@GetMapping(""/movie/delete/{id}"") public",True,True,0,False,,9,ELIGIBLE,,gradle,MovieService,junit4,11,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-11/Contents/Home,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.printezisn.moviestore.movieservice.movie.controllers.MovieController,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,49.946,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01606_127471055_127471055_122
1611,77196845,77196845_0.json,https://github.com/shunfei/indexr,SQLLike,indexr-common/src/main/java/io/indexr/util/SQLLike.java,production,class,False,83,match,3,public static,False,True,0,False,,7,ELIGIBLE,,maven,indexr-common,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,io.indexr.util.SQLLike,,,,,EXCLUDED,baseline,org.xerial.snappy.snappyerror: [failed_to_load_native_library] no native library is found for os.name=mac and os.arch=aarch64,7.335,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01611_77196845_77196845_0
1616,4671935,4671935_55.json,https://github.com/platypii/BASElineFlightComputer,Convert,common/src/main/java/com/platypii/baseline/util/Convert.java,production,class,False,404,glide,20,@NonNull public static,True,True,0,False,,10,ELIGIBLE,,gradle,common,junit4,1,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,com.platypii.baseline.util.Convert,,,,,EXCLUDED,baseline,failure: build failed with an exception.,70.450,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01616_4671935_4671935_55
1621,136324618,136324618_10.json,https://github.com/sagap/sonar-solidity,SolidityParsingPhase,solidity-frontend/src/main/java/org/sonarsource/solidity/frontend/SolidityParsingPhase.java,production,class,False,65,parse,11,public,False,True,0,False,,8,ELIGIBLE,,maven,solidity-frontend,junit4,${jdk.min.version},/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,JDK ${jdk.min.version} not mapped; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.sonarsource.solidity.frontend.SolidityParsingPhase,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,13.233,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01621_136324618_136324618_10
1626,9090323,9090323_0.json,https://github.com/lisaglendenning/zookeeper-lite,ZNodePath,zkcore/src/main/java/edu/uw/zookeeper/data/ZNodePath.java,production,class,True,176,canonicalize,70,public static,True,True,1,False,,10,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,1.726,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01626_9090323_9090323_0
1631,26262349,26262349_18.json,https://github.com/mapsforge/mapsforge,MapViewPosition,mapsforge-map/src/main/java/org/mapsforge/map/model/MapViewPosition.java,production,,,,zoomIn,4,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.003,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01631_26262349_26262349_18
1636,4265955,4265955_10.json,https://github.com/rmarianski/geoserver-exts,CSVDataStoreFactory,csv/src/main/java/org/opengeo/data/csv/CSVDataStoreFactory.java,production,class,False,116,createDataStore,6,@Override public,False,True,0,True,filesystem,7,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.248,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01636_4265955_4265955_10
1641,7762720,7762720_9.json,https://github.com/compbio-UofT/medsavant,VCFReader,jannovar/src/main/java/jannovar/io/VCFReader.java,production,,,,getSampleNames,1,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01641_7762720_7762720_9
1646,84427866,84427866_1.json,https://github.com/chaokunyang/microservices-event-sourcing,ShoppingCartServiceV1,shopping-cart-service/src/main/java/com/timeyang/api/v1/ShoppingCartServiceV1.java,production,class,False,188,checkOut,49,public,True,True,0,True,network,9,EXCLUDED,external_dependency_risk:network,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network,2.539,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01646_84427866_84427866_1
1651,127518477,127518477_2.json,https://github.com/myoss-cloud/myoss-starter-projects,ExecutorEngine,myoss-starter-core/src/main/java/app/myoss/cloud/core/lang/concurrent/ExecutorEngine.java,production,class,False,327,execute,14,"@SuppressWarnings(""unchecked"") public",True,True,1,False,,9,ELIGIBLE,,maven,myoss-starter-core,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,COMPILE_FAILED,,,app.myoss.cloud.core.lang.concurrent.ExecutorEngine,,,,,EXCLUDED,baseline,[warning] error during type resolution of field 'json_object_type_reference' in class app.myoss.cloud.core.utils.jacksonmapper due to: java.lang.noclassdeffounderror: com<path>,19.872,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01651_127518477_127518477_2
1656,156416177,156416177_128.json,https://github.com/eclipse/keyple-java,CalypsoPo,java/component/keyple-calypso/src/main/java/org/eclipse/keyple/calypso/transaction/CalypsoPo.java,production,,,,getAtr,3,public final,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01656_156416177_156416177_128
1661,10306448,10306448_0.json,https://github.com/linq/epublib,NCXDocument,epublib-core/src/main/java/nl/siegmann/epublib/epub/NCXDocument.java,production,,,,read,20,public static,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/linq/epublib', '/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/repos/10306448']' returned non-zero exit status 128.",8.368,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01661_10306448_10306448_0
1666,35627039,35627039_63.json,https://github.com/hortonworks/streamline,NotifierInfoCatalogResource,streams/service/src/main/java/com/hortonworks/streamline/streams/service/NotifierInfoCatalogResource.java,production,class,False,240,getNotifierById,16,"@GET @Path(""/notifiers/{id}"") @Timed public",True,True,3,False,,9,ELIGIBLE,,maven,streams/service,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.hortonworks.streamline.streams.service.NotifierInfoCatalogResource,,,,,EXCLUDED,baseline,[info] common 0.6.0-snapshot .............................. failure [ 15.848 s],27.867,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01666_35627039_35627039_63
1671,186556620,186556620_10.json,https://github.com/RazvanSimion/jhipster-kubernetes-istio,WebConfigurer,meeting/src/main/java/ro/trc/office/meeting/config/WebConfigurer.java,production,,,,customize,4,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01671_186556620_186556620_10
1676,112332641,112332641_0.json,https://github.com/hashmapinc/HashmapAnalyticsFramework,UserController,identity-service/src/main/java/com/hashmapinc/haf/controllers/UserController.java,production,class,False,311,delete,11,"@PreAuthorize(""#oauth2.hasAnyScope('server', 'ui')"") @RequestMapping(value = ""/{userId}"", method = RequestMethod.DELETE) @ResponseStatus(value = HttpStatus.OK) @ResponseBody public",True,True,0,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.704,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01676_112332641_112332641_0
1681,13590591,13590591_36.json,https://github.com/Hive2Hive/Hive2Hive,HashUtil,org.hive2hive.core/src/main/java/org/hive2hive/core/security/HashUtil.java,production,class,False,119,hash,10,public static,True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,1.731,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01681_13590591_13590591_36
1686,63377572,63377572_3.json,https://github.com/engagingspaces/vertx-graphql-service-discovery,PartialPublishException,graphql-service-publisher/src/main/java/io/engagingspaces/graphql/servicediscovery/publisher/PartialPublishException.java,production,,,,getPublicationErrors,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01686_63377572_63377572_3
1691,6867673,6867673_122.json,https://github.com/jadler-mocking/jadler,JadlerMocker,jadler-core/src/main/java/net/jadler/JadlerMocker.java,production,class,False,446,numberOfRequestsMatching,16,@Deprecated @Override public,True,True,1,False,,9,ELIGIBLE,,maven,jadler-core,junit4,11,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-11/Contents/Home,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,net.jadler.JadlerMocker,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,17.967,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01691_6867673_6867673_122
1696,85239682,85239682_66.json,https://github.com/FortnoxAB/reactive-wizard,ConfigReader,config/src/main/java/se/fortnox/reactivewizard/config/ConfigReader.java,production,class,False,111,fromFile,7,public static,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,1.848,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01696_85239682_85239682_66
1701,35592576,35592576_99.json,https://github.com/fuinorg/event-store-commons,EscSpiUtils,spi/src/main/java/org/fuin/esc/spi/EscSpiUtils.java,production,class,False,211,joinJsonbSerializerArrays,4,public static,True,True,0,False,,9,ELIGIBLE,,maven,spi,junit5,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.fuin.esc.spi.EscSpiUtils,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,47.297,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01701_35592576_35592576_99
1706,136723677,136723677_3.json,https://github.com/zhangjianhao/RemoteControler,CmdDaoImpl,controllerserver/src/main/java/com/zjianhao/dao/impl/CmdDaoImpl.java,production,,,,insert,7,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01706_136723677_136723677_3
1711,56678404,56678404_32.json,https://github.com/autyzm-pg/friendly-plans,PlanValidation,Friendly-plans/app/src/main/java/pg/autyzm/friendly_plans/manager_app/validation/PlanValidation.java,production,class,False,45,isUpdateNameValid,11,public,True,True,2,True,database,9,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,1.876,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01711_56678404_56678404_32
1716,20893538,20893538_9.json,https://github.com/vmware/upgrade-framework,PersistenceContextHelper,upgrade-framework-core/src/main/java/com/vmware/upgrade/context/PersistenceContextHelper.java,production,class,False,97,getPersistenceContext,7,public,True,True,1,False,,9,ELIGIBLE,,maven,upgrade-framework-core,testng,11,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-11/Contents/Home,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.vmware.upgrade.context.PersistenceContextHelper,True,TEST_DISCOVERY_FAILED,,,EXCLUDED,probe_target,generated target test was not discovered,12.492,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01716_20893538_20893538_9
1721,5551767,5551767_0.json,https://github.com/confabulation/symbolic,Preprocessor,java_sentence_completion/src/preprocessor/Preprocessor.java,nonstandard,,,,main,20,public static,True,False,,,,,EXCLUDED,source_layout:nonstandard;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard;no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01721_5551767_5551767_0
1726,61879415,61879415_81.json,https://github.com/bcvsolutions/CzechIdMng,RoleAccountManagementBulkAction,Realization/backend/acc/src/main/java/eu/bcvsolutions/idm/acc/bulk/action/impl/RoleAccountManagementBulkAction.java,production,,,,prevalidate,37,@Override public,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/bcvsolutions/CzechIdMng', '/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/repos/61879415']' returned non-zero exit status 128.",8.526,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01726_61879415_61879415_81
1731,103027757,103027757_15.json,https://github.com/kkmike999/YuiHatano,ShadowResources,YuiHatano/src/main/java/android/content/res/ShadowResources.java,production,,,,getString,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01731_103027757_103027757_15
1736,5258499,5258499_0.json,https://github.com/SSilence/scotty,DefaultRequestTransformer,scotty-transporter/src/main/java/scotty/transformer/impl/DefaultRequestTransformer.java,production,class,False,67,merge,6,public static,False,True,1,False,,8,ELIGIBLE,,maven,scotty-transporter,junit4,6,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,scotty.transformer.impl.DefaultRequestTransformer,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,13.480,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01736_5258499_5258499_0
1741,1164965,1164965_92.json,https://github.com/ocpsoft/prettyfaces,PrettyConfig,impl-jsf11/src/main/java/com/ocpsoft/pretty/config/PrettyConfig.java,production,class,False,103,getMappingById,18,public,True,True,0,False,,10,ELIGIBLE,,maven,impl-jsf11,junit4,5,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.ocpsoft.pretty.config.PrettyConfig,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,13.030,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01741_1164965_1164965_92
1746,34813674,34813674_12.json,https://github.com/damorimRG/practical_testing_book_demos,trityp,4-mutation-pit/triangle/src/main/java/geometry/trityp.java,production,class,False,56,type,46,public static,True,True,0,False,,10,ELIGIBLE,,gradle,4-mutation-pit/triangle,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,045e9873dee94246c74ca4297d3020c96d22d6be,1,2,1,ASSERTION_FAILED,,,geometry.trityp,,,,,EXCLUDED,baseline,failure: build failed with an exception.,21.773,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01746_34813674_34813674_12
1751,219454065,219454065_3.json,https://github.com/galleog/piggymetrics-k8s,Enum,pgm-core/src/main/java/com/github/galleog/piggymetrics/core/enums/Enum.java,production,class,True,190,values,5,"@SuppressWarnings(""unchecked"") public static",True,True,1,False,,9,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,1.976,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01751_219454065_219454065_3
1756,69660791,69660791_3.json,https://github.com/meanmail/java_base,Main,section541/lesson12781/step58088/src/Main.java,nonstandard,,,,findMinMax,6,public static,True,False,,,,,EXCLUDED,source_layout:nonstandard;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard;no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01756_69660791_69660791_3
1761,20433978,20433978_0.json,https://github.com/xtreemfs/babudb,RandomGenerator,java/babudb-core/src/main/java/org/xtreemfs/babudb/sandbox/RandomGenerator.java,production,class,False,497,initialize,43,public,True,True,0,True,nondeterminism,9,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,1.927,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01761_20433978_20433978_0
1766,155618699,155618699_132.json,https://github.com/redskap/swagger-brake,ArtifactDownloaderHandler,swagger-brake/src/main/java/io/redskap/swagger/brake/runner/download/ArtifactDownloaderHandler.java,production,class,False,66,handle,23,public,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,c1cc2444a084874bd30744348e232525015f3fd9,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,5.111,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01766_155618699_155618699_132
1771,104398040,104398040_192.json,https://github.com/paypal/butterfly,PomGetParent,butterfly-utilities/src/main/java/com/paypal/butterfly/utilities/pom/PomGetParent.java,production,,,,getDescription,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01771_104398040_104398040_192
1776,4805389,4805389_0.json,https://github.com/spring-projects/eclipse-integration-gradle,Person,org.springsource.ide.eclipse.gradle.core/samples/flat-java-multiproject/my-lib/src/main/java/org/gradle/Person.java,production,,,,getName,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.000,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01776_4805389_4805389_0
1781,6627230,6627230_1.json,https://github.com/unidal/frameworks,JavaFragmentEngine,java-fragment/src/main/java/org/unidal/script/java/JavaFragmentEngine.java,production,class,False,54,eval,5,@Override public,False,True,1,False,,7,ELIGIBLE,,maven,java-fragment,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,org.unidal.script.java.JavaFragmentEngine,,,,,EXCLUDED,baseline,[info] java fragment script engine ........................ failure [ 1.684 s],4.583,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01781_6627230_6627230_1
1786,200980523,200980523_132.json,https://github.com/jolice/MinecraftNetwork,PreferencesRepository,System/src/main/java/com/github/jolice/system/preferences/PreferencesRepository.java,production,,,,findBy,3,public,False,True,,,,,ELIGIBLE,,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,setup,FileNotFoundError: Cannot resolve focal class path: System/src/main/java/com/github/jolice/system/preferences/PreferencesRepository.java,3.268,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01786_200980523_200980523_132
1791,16900555,16900555_16.json,https://github.com/UESTC-ACM/CDOJ,ZipDataChecker,trunk/src/main/java/cn/edu/uestc/acmicpc/util/checker/ZipDataChecker.java,production,class,False,72,check,37,@Override public,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.665,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01791_16900555_16900555_16
1796,9617158,9617158_9.json,https://github.com/DNSBelgium/rdap,CIDR,core/src/main/java/be/dnsbelgium/core/CIDR.java,production,class,False,73,of,21,public static,True,True,2,False,,10,ELIGIBLE,,gradle,.,junit4,17,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,matched build.java_homes.java-17,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,be.dnsbelgium.core.CIDR,True,TEST_DISCOVERY_FAILED,,,EXCLUDED,probe_target,test discovery failed,43.695,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01796_9617158_9617158_9
1801,150573009,150573009_1.json,https://github.com/GSTNIndia/HBase-To-Hive,JsonAdapter,HBaseToHive/src/main/java/org/gstn/hbasetohive/adapter/JsonAdapter.java,production,class,False,259,flattenJson,19,public static,True,True,0,False,,9,ELIGIBLE,,maven,HBaseToHive,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,org.gstn.hbasetohive.adapter.JsonAdapter,,,,,EXCLUDED,baseline,[info] schemaexplorer ..................................... failure [ 1.340 s],3.678,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01801_150573009_150573009_1
1806,5674787,5674787_289.json,https://github.com/SonarSource/sonar-java,CFG,java-frontend/src/main/java/org/sonar/java/cfg/CFG.java,production,class,False,1211,buildCFG,3,public static,True,True,3,False,,9,ELIGIBLE,,maven,java-frontend,junit5,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,COMPILE_FAILED,,,org.sonar.java.cfg.CFG,,,,,EXCLUDED,baseline,java.lang.assertionerror:,32.254,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01806_5674787_5674787_289
1811,72580689,72580689_10.json,https://github.com/facebook/TextLayoutBuilder,TextLayoutBuilder,library/src/main/java/com/facebook/fbui/textlayoutbuilder/TextLayoutBuilder.java,production,class,False,1082,setLinkColor,8,public,True,True,0,False,,9,ELIGIBLE,,gradle,library,junit4,unknown,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,Gradle 4.10.1 requires compatible JDK 8; matched build.java_homes.java-8,33d5be7fb8dd8049c0f248a18f8fbeff3e7f6200,1,2,1,ASSERTION_FAILED,,,com.facebook.fbui.textlayoutbuilder.TextLayoutBuilder,,,,,EXCLUDED,baseline,failure: build failed with an exception.,22.671,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01811_72580689_72580689_10
1816,992971,992971_0.json,https://github.com/seam/catch,ExceptionStack,api/src/main/java/org/jboss/seam/exception/control/ExceptionStack.java,production,,,,getCauseElements,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/01816_992971_992971_0
