candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
1327,10275891,10275891_3.json,https://github.com/trautonen/coveralls-maven-plugin,PartialCoverage,sample/module2/src/main/java/org/eluder/coverage/sample/PartialCoverage.java,production,,,,partial,7,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01327_10275891_10275891_3
1332,18506893,18506893_17.json,https://github.com/johnmartel/javaccPlugin,JavaccExecutorAction,subprojects/plugin/src/main/java/ca/coglinc/gradle/plugins/javacc/programexecution/JavaccExecutorAction.java,production,,,,execute,7,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01332_18506893_18506893_17
1337,76278501,76278501_64.json,https://github.com/kickstarter/android-oss,ProjectUtils,app/src/main/java/com/kickstarter/libs/utils/ProjectUtils.java,production,class,False,149,metadataForProject,10,public static @Nullable,True,True,0,False,,9,ELIGIBLE,,gradle,app,junit4,1,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 1,c5658c2aeab4eb6bec26117c49f8e84712d74d9a,1,2,1,ASSERTION_FAILED,,,com.kickstarter.libs.utils.ProjectUtils,,,,,EXCLUDED,baseline,failure: build failed with an exception.,167.326,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01337_76278501_76278501_64
1342,62700410,62700410_2.json,https://github.com/deeplearning4j/DataVec,ImageLoader,datavec-data/datavec-data-image/src/main/java/org/datavec/image/loader/ImageLoader.java,production,,,,toIntArrayArray,19,protected,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/deeplearning4j/DataVec', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\62700410']' returned non-zero exit status 128.",9.525,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01342_62700410_62700410_2
1347,14807800,14807800_1.json,https://github.com/recommenders/rival,DataModel,rival-core/src/main/java/net/recommenders/rival/core/DataModel.java,production,,,,getNumItems,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.017,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01347_14807800_14807800_1
1352,67461402,67461402_8.json,https://github.com/eclipse/jnosql-diana-driver,SolrDocumentConfiguration,solr-driver/src/main/java/org/eclipse/jnosql/diana/solr/document/SolrDocumentConfiguration.java,production,class,False,60,get,4,public,False,True,0,False,,7,ELIGIBLE,,maven,solr-driver,junit5,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,7e816325b3d816baa046288b33b7e0eda45ff9fc,1,2,1,RUNTIME_FAILED,,,org.eclipse.jnosql.diana.solr.document.SolrDocumentConfiguration,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,28.078,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01352_67461402_67461402_8
1357,4759439,4759439_0.json,https://github.com/mitallast/diablo-js,ShadowMaker,shadowmaker/src/main/java/org/mitallast/ShadowMaker.java,production,,,,processImage,12,public static,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01357_4759439_4759439_0
1362,134505330,134505330_1562.json,https://github.com/wangrenlei/localization_ambari,ViewInstanceResourceDefinition,ambari-server/src/main/java/org/apache/ambari/server/api/resources/ViewInstanceResourceDefinition.java,production,,,,getSubResourceDefinitions,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01362_134505330_134505330_1562
1367,85795396,85795396_44.json,https://github.com/apache/calcite-avatica,ConnectionConfigImpl,core/src/main/java/org/apache/calcite/avatica/ConnectionConfigImpl.java,production,class,False,396,truststore,7,public,True,True,1,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.221,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01367_85795396_85795396_44
1372,57096675,57096675_0.json,https://github.com/sczyh30/vertx-blueprint-microservice,Functional,microservice-blueprint-common/src/main/java/io/vertx/blueprint/microservice/common/functional/Functional.java,production,class,False,34,allOfFutures,7,public static,False,True,0,False,,7,ELIGIBLE,,maven,microservice-blueprint-common,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,io.vertx.blueprint.microservice.common.functional.Functional,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,41.431,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01372_57096675_57096675_0
1377,3487509,3487509_56.json,https://github.com/ericlemerdy/one-kata-per-day,BankOCR,kata-bank-OCR/src/main/java/name/lemerdy/eric/katabankocr/BankOCR.java,production,class,False,13,entry,8,public static,False,True,0,False,,7,ELIGIBLE,,maven,kata-bank-OCR,junit5,17,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,matched build.java_homes.java-17,,1,2,1,RUNTIME_FAILED,,,name.lemerdy.eric.katabankocr.BankOCR,,,,,EXCLUDED,baseline,[error] [error] some problems were encountered while processing the poms:,12.175,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01377_3487509_3487509_56
1382,46449357,46449357_116.json,https://github.com/uber/rides-android-sdk,AuthUtils,core-android/src/main/java/com/uber/sdk/android/core/auth/AuthUtils.java,production,class,False,259,parseAuthorizationCode,7,static,True,True,0,True,framework_context,8,EXCLUDED,external_dependency_risk:framework_context,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:framework_context,2.546,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01382_46449357_46449357_116
1387,53649949,53649949_16.json,https://github.com/apache/aries-rsa,RemoteServiceAdminCore,rsa/src/main/java/org/apache/aries/rsa/core/RemoteServiceAdminCore.java,production,class,False,543,createEndpointProps,15,protected,True,True,5,False,,7,ELIGIBLE,,maven,rsa,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,org.apache.aries.rsa.core.RemoteServiceAdminCore,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,80.970,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01387_53649949_53649949_16
1392,93984344,93984344_0.json,https://github.com/wzypandaking/rbac-shiro,AdminAuthGroupService,rbac-web/src/main/java/rbac/service/AdminAuthGroupService.java,production,class,False,123,delete,8,@Transactional public,False,True,0,True,database,6,EXCLUDED,external_dependency_risk:database;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database;testability_score_below_7,3.311,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01392_93984344_93984344_0
1397,82821845,82821845_16.json,https://github.com/martinmarinov/AndroidDvbDriver,TsDumpFileUtils,dvbservice/src/main/java/info/martinmarinov/dvbservice/tools/TsDumpFileUtils.java,production,class,False,90,getFreqAndBandwidth,14,@VisibleForTesting static,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,3.416,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01397_82821845_82821845_16
1402,91026662,91026662_7.json,https://github.com/amazon-archives/AWS-MIMIC-IIItoOMOP,Loader,SparkBatchProcessor/src/main/java/com/amazon/sparkbatchprocessor/Loader.java,production,,,,teardown,6,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01402_91026662_91026662_7
1407,25345432,25345432_0.json,https://github.com/danielnorberg/auto-matter,AutoMatterTypeAdapterFactory,gson/src/main/java/io/norberg/automatter/gson/AutoMatterTypeAdapterFactory.java,production,class,False,118,create,68,"@SuppressWarnings(""unchecked"") @Override public",True,True,0,False,,9,ELIGIBLE,,maven,gson,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,io.norberg.automatter.gson.AutoMatterTypeAdapterFactory,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,64.008,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01407_25345432_25345432_0
1412,147324252,147324252_12.json,https://github.com/dengziming/janusgraph-util,BulkLoad,janusgraph-import/src/main/java/janusgraph/util/batchimport/unsafe/BulkLoad.java,production,class,False,1101,nodeData,15,public static,True,True,0,True,process_or_native,7,EXCLUDED,external_dependency_risk:process_or_native,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:process_or_native,2.297,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01412_147324252_147324252_12
1417,96760451,96760451_0.json,https://github.com/redlink-gmbh/smarti,UrlFactory,lib/ner/src/main/java/io/redlink/smarti/processor/ner/UrlFactory.java,production,,,,getRegexes,4,@Override protected,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.023,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01417_96760451_96760451_0
1422,28194950,28194950_3.json,https://github.com/mulesoft/mule-agent-modules,RestTransportConfig,mule-agent-modules-common/src/main/java/com/mulesoft/agent/common/internalhandler/splunk/transport/config/RestTransportConfig.java,production,,,,setUser,4,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.021,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01422_28194950_28194950_3
1427,56551000,56551000_119.json,https://github.com/jaegertracing/jaeger-client-java,BaggageSetter,jaeger-core/src/main/java/io/jaegertracing/internal/baggage/BaggageSetter.java,production,class,False,85,setBaggage,19,public,True,True,2,False,,9,ELIGIBLE,,gradle,jaeger-core,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,io.jaegertracing.internal.baggage.BaggageSetter,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,220.481,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01427_56551000_56551000_119
1432,120152712,120152712_0.json,https://github.com/AlphaWallet/alpha-wallet-android,TrustAddressGenerator,lib/src/main/java/com/alphawallet/token/tools/TrustAddressGenerator.java,production,,,,getTrustAddress,3,public static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01432_120152712_120152712_0
1437,6691222,6691222_570.json,https://github.com/deric/clueminer,BaseCluster,modules/clustering-struct/src/main/java/org/clueminer/clustering/struct/BaseCluster.java,production,,,,setClusterId,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.011,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01437_6691222_6691222_570
1442,54973527,54973527_469.json,https://github.com/ctripcorp/x-pipe,ClusterMetaServiceImpl,redis/redis-console/src/main/java/com/ctrip/xpipe/redis/console/service/meta/impl/ClusterMetaServiceImpl.java,production,class,False,369,getClusterMetaCurrentPrimaryDc,10,@Override public,True,True,0,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,9.194,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01442_54973527_54973527_469
1447,10400052,10400052_34.json,https://github.com/javalite/javalite,Base,activejdbc/src/main/java/org/javalite/activejdbc/Base.java,production,class,False,439,find,3,public static,False,True,0,True,database,6,EXCLUDED,external_dependency_risk:database;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database;testability_score_below_7,3.940,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01447_10400052_10400052_34
1452,12485637,12485637_21.json,https://github.com/EBISPOT/zooma,URIUtils,zooma-api/src/main/java/uk/ac/ebi/fgpt/zooma/util/URIUtils.java,production,,,,getShortform,3,public static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01452_12485637_12485637_21
1457,45889273,45889273_0.json,https://github.com/upenn-libraries/xmlaminar,IntegratorOutputNode,integrator/src/main/java/edu/upenn/library/xmlaminar/integrator/IntegratorOutputNode.java,production,class,False,1079,addDescendent,5,public,False,True,0,True,filesystem,5,EXCLUDED,external_dependency_risk:filesystem;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem;testability_score_below_7,2.130,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01457_45889273_45889273_0
1462,7676364,7676364_17.json,https://github.com/forcedotcom/phoenix,ByteUtil,phoenix-core/src/main/java/com/salesforce/phoenix/util/ByteUtil.java,production,class,False,524,vintToBytes,25,public static,True,True,0,False,,9,ELIGIBLE,,maven,phoenix-core,junit4,${antlr-output.dir},G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${antlr-output.dir} not mapped; using build.java_default,,1,2,1,ASSERTION_FAILED,,,com.salesforce.phoenix.util.ByteUtil,,,,,EXCLUDED,baseline,[info] phoenix core ....................................... failure [ 27.977 s],34.686,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01462_7676364_7676364_17
1467,184650438,184650438_27.json,https://github.com/adobe/commerce-cif-connector,ChildrenDataSourceServlet,bundles/cif-connector-graphql/src/main/java/com/adobe/cq/commerce/gui/components/common/cifproductfield/impl/ChildrenDataSourceServlet.java,production,,,,doGet,70,protected,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.026,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01467_184650438_184650438_27
1472,22527647,22527647_1.json,https://github.com/JaiHirsch/mongo-tail,ShardSetFinder,mongo-tail/src/main/java/org/mongo/util/ShardSetFinder.java,production,class,False,44,findShardSets,13,public,True,True,0,True,nondeterminism,8,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,97.382,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01472_22527647_22527647_1
1477,161317975,161317975_1.json,https://github.com/intuit/foremast,K8sMetricsAutoConfiguration,foremast-metrics/foremast-spring-boot-15x-starter/src/main/java/ai/foremast/metrics/k8s/starter/K8sMetricsAutoConfiguration.java,production,class,False,76,customize,50,@Override public,True,True,0,False,,9,ELIGIBLE,,maven,foremast-metrics\foremast-spring-boot-15x-starter,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,ai.foremast.metrics.k8s.starter.K8sMetricsAutoConfiguration,,,,,EXCLUDED,baseline,error: could not find or load main class org.apache.maven.wrapper.mavenwrappermain,71.981,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01477_161317975_161317975_1
1482,12953256,12953256_173.json,https://github.com/lenskit/lenskit,TypeUtils,lenskit-core/src/main/java/org/lenskit/util/TypeUtils.java,production,class,False,190,resolveTypeName,32,public static,True,True,0,False,,10,ELIGIBLE,,gradle,lenskit-core,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,org.lenskit.util.TypeUtils,,,,,EXCLUDED,baseline,failure: build failed with an exception.,78.674,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01482_12953256_12953256_173
1487,84466727,84466727_12.json,https://github.com/spotify/hype,VolumeRepository,hype-submitter/src/main/java/com/spotify/hype/runner/VolumeRepository.java,production,,,,getClaim,3,,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.030,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01487_84466727_84466727_12
1492,110099034,110099034_0.json,https://github.com/JamesZBL/java_design_patterns,MordernWar,bridge/src/main/java/me/zbl/bridge/MordernWar.java,production,class,False,55,MordernWar,3,public,False,True,1,False,,7,ELIGIBLE,,maven,bridge,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,me.zbl.bridge.MordernWar,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,22.981,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01492_110099034_110099034_0
1497,74059585,74059585_16.json,https://github.com/GoogleCloudPlatform/cloud-trace-java-instrumentation,StatementInvocationHandler,jdbc/driver-common/src/main/java/com/google/cloud/trace/jdbc/StatementInvocationHandler.java,production,class,False,73,invoke,32,@Override public,True,True,4,True,database,7,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,46.793,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01497_74059585_74059585_16
1502,32535364,32535364_3.json,https://github.com/gerrit-review/gerrit,ProjectChangeId,gerrit-gwtui/src/main/java/com/google/gerrit/client/change/ProjectChangeId.java,production,class,False,102,create,26,public static,True,True,2,False,,10,ELIGIBLE,,unknown,.,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,TOOL_ERROR,,,com.google.gerrit.client.change.ProjectChangeId,,,,,EXCLUDED,baseline,unsupported build tool,8.358,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01502_32535364_32535364_3
1507,26593878,26593878_1.json,https://github.com/skoulouzis/lobcder,MMTypeTools,lobcder-master-SC13Demo/lobcder-master/src/main/java/nl/uva/cs/lobcder/util/MMTypeTools.java,production,class,False,175,bestMatch,20,public static,True,True,0,False,,10,ELIGIBLE,,maven,lobcder-master-SC13Demo\lobcder-master,junit4,7,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,COMPILE_FAILED,,,nl.uva.cs.lobcder.util.MMTypeTools,,,,,EXCLUDED,baseline,[warning] io.milton:milton-server-ce:<n>.4.2-snapshot/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker has elapsed or up,34.947,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01507_26593878_26593878_1
1512,111669949,111669949_36.json,https://github.com/pamarin-tech/commons,CustomSession,oauth2/src/main/java/com/pamarin/oauth2/session/CustomSession.java,production,,,,isExpired,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01512_111669949_111669949_36
1517,20855247,20855247_64.json,https://github.com/commercetools/commercetools-jvm-sdk,PriceDraftBuilder,commercetools-models/src/main/java/io/sphere/sdk/products/PriceDraftBuilder.java,production,class,False,172,of,3,public static,False,True,1,False,,7,ELIGIBLE,,maven,commercetools-models,junit4,${project.build.directory}/generated-sources/annotations/,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${project.build.directory}/generated-sources/annotations/ not mapped; using build.java_default,,1,2,1,ASSERTION_FAILED,,,io.sphere.sdk.products.PriceDraftBuilder,,,,,EXCLUDED,baseline,"[info] tests run: 3, failures: 0, errors: 0, skipped: 0, time elapsed: 0.102 s - in io.sphere.sdk.http.urlbuildertest",47.942,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01517_20855247_20855247_64
1522,91427887,91427887_2.json,https://github.com/openzipkin/brave-cassandra,Tracing,cassandra/src/main/java/brave/cassandra/Tracing.java,production,class,False,192,spanFromPayload,7,,True,True,0,True,network|process_or_native,8,EXCLUDED,external_dependency_risk:network|process_or_native,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network|process_or_native,1.950,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01522_91427887_91427887_2
1527,50429558,50429558_25.json,https://github.com/fundacionjala/enforce-sonarqube-plugin,ApexRulesDefinition,sonar-apex-plugin/src/main/java/org/fundacionjala/enforce/sonarqube/apex/rules/ApexRulesDefinition.java,production,,,,define,12,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01527_50429558_50429558_25
1532,7043506,7043506_8.json,https://github.com/Netflix/Turbine,StreamAggregator,turbine-core/src/main/java/com/netflix/turbine/aggregator/StreamAggregator.java,production,class,False,270,aggregateGroupedStreams,3,public static,False,True,0,False,,7,ELIGIBLE,,gradle,turbine-core,junit4,1,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,RUNTIME_FAILED,,,com.netflix.turbine.aggregator.StreamAggregator,,,,,EXCLUDED,baseline,"exception in thread ""main"" java.util.zip.zipexception: error in opening zip file",4.140,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01532_7043506_7043506_8
1537,192508383,192508383_4.json,https://github.com/caowenliang/sonar-pmd-p3c,PmdRuleSets,sonar-pmd-plugin/src/main/java/org/sonar/plugins/pmd/xml/PmdRuleSets.java,production,class,False,73,from,3,public static,False,True,0,False,,7,ELIGIBLE,,maven,sonar-pmd-plugin,junit5,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,org.sonar.plugins.pmd.xml.PmdRuleSets,,,,,EXCLUDED,baseline,[warning] org.codehaus.woodstox:stax2-api/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker has elapsed or updates are fo,38.681,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01537_192508383_192508383_4
1542,7272424,7272424_0.json,https://github.com/jbossdemocentral/brms-coolstore-demo,ShippingService,projects/brms-coolstore-demo/src/main/java/com/redhat/coolstore/service/ShippingService.java,production,,,,calculateShipping,15,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01542_7272424_7272424_0
1547,27244573,27244573_54.json,https://github.com/richsmith/sexytopo,TherionImporter,app/src/main/java/org/hwyl/sexytopo/control/io/thirdparty/therion/TherionImporter.java,production,class,False,184,getContentsOfBeginEndBlock,34,public static,True,True,0,False,,10,ELIGIBLE,,gradle,app,junit4,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,1,ASSERTION_FAILED,,,org.hwyl.sexytopo.control.io.thirdparty.therion.TherionImporter,,,,,EXCLUDED,baseline,failure: build failed with an exception.,20.582,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\01547_27244573_27244573_54
